id,production_company
10081,TriStar Pictures
15677,Columbia Pictures Corporation|Brooksfilms
39929,Simcom Limited|Allarcom Limited|British Columbia Television|CFCN Communications|TBA Film
62,Stanley Kubrick Productions|Metro-Goldwyn-Mayer (MGM)
871,Twentieth Century Fox Film Corporation|APJAC Productions
10331,Laurel Group|Off Color Films|Image Ten|Market Square Productions
26690,Twentieth Century Fox Film Corporation
8069,Dino de Laurentiis Cinematografica|Marianne Productions
916,Solar Productions|Warner Brothers/Seven Arts
14136,Walt Disney Productions
18988,AVCO Embassy Pictures|Haworth Productions
805,Paramount Pictures|William Castle Productions
12105,Apple Corps|King Features Production
17917,Warwick Film Productions|Romulus Films
4929,Metro-Goldwyn-Mayer (MGM)
11046,Metro-Goldwyn-Mayer (MGM)|Winkast Film Productions|Jerry Gershwin Productions|Elliott Kastner Productions
10794,Metro-Goldwyn-Mayer (MGM)
912,United Artists|The Mirisch Corporation|Solar Productions|Simkoe
11356,Paramount Pictures
6003,Paramount Pictures|Dino de Laurentiis Cinematografica|BHE Films|Verona Produzione
39891,Hammer Film Productions|Associated British-PathÃ©|Seven Arts Pictures
22377,Batjac Productions
11708,Dramatic Features|Warfield
33564,Horizon Pictures|Columbia Pictures Corporation|Dover Productions
16249,Walt Disney Productions
32969,Twentieth Century Fox Film Corporation
16085,Columbia Pictures Corporation|Rastar Productions
14794,Memorial Enterprises
18846,Rankin/Bass Productions
753,Maurice McEndree Productions|Walter Reade Organization Inc.|Faces International Films
31681,Selmur Productions
27983,Desilu Productions|Walden Productions
31938,Wolper Pictures
32726,Universal Pictures
31965,Tigon British Film Productions|American International Productions
26170,Universal Pictures|Malpaso Productions
17657,Filmways Pictures
18193,Raybert Productions
29146,Metro-Goldwyn-Mayer (MGM)
44239,Pensylvania Academy of Fine Arts
240,Paramount Pictures|The Coppola Company
829,Paramount Pictures|Penthouse|Long Road Productions
682,Eon Productions|Metro-Goldwyn-Mayer (MGM)|Danjaq
3034,Crossbow Productions|Gruskoff/Venture Films|Jouer Limited
30497,Vortex
1410,University of Southern California|Jack H. Harris Enterprises
592,Paramount Pictures|The Coppola Company|The Directors Company
10869,Walt Disney Pictures
4176,Paramount Pictures|EMI Films Ltd.|G.W. Films
11072,Crossbow Productions
12310,Film Trust S.A.|Este Films
27932,Universal Pictures
5121,Universal Pictures|Zanuck/Brown Productions
26648,Ital-Noleggio Cinematografico|Lotar Film Productions
11034,Paramount Pictures
22048,American International Pictures (AIP)
39844,Karr International Pictures
16938,Film Funding Ltd. of Canada|Canadian Film Development Corporation (CFDC)|Vision IV|Famous Players|August Films
8348,"Malpaso Productions|Malpaso Company, The"
14267,Dreamland
27327,Twentieth Century Fox Film Corporation|Harbor Productions
8333,Palladium Productions|Palomar Pictures
16153,Warner Bros.
13939,Paramount Pictures
17365,Doubleday Productions|Gus|Harbor Productions
987,Universal Studios
28153,Warner Bros.|Larco Productions
5919,Twentieth Century Fox Film Corporation|Warner Bros.|Irwin Allen Productions|United Films
16246,Halicki Productions
4923,John Boorman Productions
13397,Rankin/Bass Productions
11942,Estudios Churubusco Azteca S.A.|Optimus Films
11123,Universal Pictures|The Filmakers Group
4985,Paramount Pictures
59189,Paramount Pictures|Alced Productions
21489,John Woolf Productions
4546,Norman Rosemont Productions|Incorporated Television Company (ITC)
27094,Marvin Worth Productions
28715,Amicus Productions|American International Pictures (AIP)
29845,Faces International Films
3687,Graffiti Productions
18979,Hammer Film Productions
26514,Doty-Dayton Production
42449,BBS Productions
510,Fantasy Films|Warner Bros.
578,Universal Pictures|Zanuck/Brown Productions
762,Python (Monty) Pictures Limited|Michael White Productions|National Film Trustee Company|Twickenham Film Studios
36685,20th Century Fox
3175,Hawk Films|Warner Bros.|Peregrine
11843,United Artists|Jewel Productions|Pimlico Films|Incorporated Television Company (ITC)
983,Persky-Bright Productions|Devon
4561,Terra-Filmkunst GmbH|S.N. Prodis
11963,Paramount Pictures|Wildwood Enterprises|Dino De Laurentiis Company|Tom Ward Enterprises
20850,Aeteas Filmproduktions
4917,LQ/JAF
13282,New World Pictures
11686,United Artists
14821,Walt Disney Productions
27361,Bioskop-Film GmbH|Nouvelles Ã‰ditions de Films (NEF)
11020,The Australian Film Commission|McElroy & McElroy|Picnic Productions Pty. Ltd.|British Empire Films Australia
10711,20th Century Fox
22094,Columbia Pictures Corporation
11326,Columbia Pictures|Hemdale Film|Robert Stigwood Organization (RSO)
8043,Jerry Gershwin Productions|Elliott Kastner Productions
3121,Paramount Pictures|American Broadcasting Company (ABC)|ABC Entertainment
12223,Palomar Pictures|Fadsin Cinema Associates
27085,British Lion Film Corporation|Amicus Productions|Edgar Rice Burroughs Inc.|Land Associates
29859,Twentieth Century Fox Film Corporation
968,Artists Entertainment Complex|Warner Bros.
20187,Universal Pictures|Malpaso Productions|Jennings Lang
27429,Canadian Film Development Corporation (CFDC)|CinÃ©pix|DAL Productions
62697,Paramount Pictures|William Castle Productions
16561,Metro-Goldwyn-Mayer (MGM)
11484,Algonquin
17599,Universal Pictures|The Filmakers Group
9652,Les Films Concordia|CIPI Cinematografica S.A.|Compagnia Cinematografica Champion
31121,Columbia Pictures
14815,Metro-Goldwyn-Mayer (MGM)
17538,Universal Pictures|Hal Wallis Productions
32051,Twentieth Century Fox Film Corporation|Saber Productions
18660,Walt Disney Productions
17346,Portrait Films
32042,Warner Bros.|Layton Productions|Hiller Productions
38783,ABC Circle Films|Dan Curtis Productions
26905,Dimension Pictures
27716,Paramount Pictures|Bakshi Productions|Albert S. Ruddy Productions
646,Eon Productions|Metro-Goldwyn-Mayer (MGM)
947,Horizon Pictures (II)
802,Seven Arts Productions|Allied Artists|Transworld Pictures
595,Universal Pictures
982,MC Productions
11385,Paramount Pictures|Malabar
11349,Melville-Talbot Productions
11897,Metro-Goldwyn-Mayer (MGM)
11085,Metro-Goldwyn-Mayer (MGM)|Arcola Pictures
11697,Paramount Pictures|John Ford Productions
42995,Columbia Pictures Corporation|Geoffrey-Kate Productions
16103,Woodfall Film Productions|British Lion-Columbia Distributors
13671,Warner Bros.
19201,Hammer Film Productions
10242,"Seven Arts Productions|Warner Bros.|Associates & Aldrich Company, The"
3009,Hisa-Film
898,Norma Productions
45267,Cineriz
9289,Twentieth Century Fox Film Corporation|Darryl F. Zanuck Productions
33468,Rex Carlton Productions
32488,Warner Bros.|Jalem Productions
1162,Playfilm Productions
29074,Alta Vista Productions
27568,American International Pictures (AIP)
29235,American International Pictures (AIP)|Santa Clara Productions
34774,Walt Disney Productions
16093,Harcourt Productions
36206,Metro-Goldwyn-Mayer (MGM)
17185,Otto Preminger Films
12708,Universal Pictures|Arwin Productions
658,Eon Productions|Metro-Goldwyn-Mayer (MGM)
935,Hawk Films|Columbia Pictures Corporation
433,Walt Disney Productions
704,Proscenium Films|Walter Shenson Films|Maljack Productions
13382,Rankin/Bass Productions|Videocraft International
506,Universal Pictures
11113,Warner Bros.
1594,United Artists|Metro-Goldwyn-Mayer (MGM)
21159,Associated Producers (API)|Produzioni La Regina
25319,Alta Vista Productions
758,Metro-Goldwyn-Mayer (MGM)
502,Columbia Pictures Corporation
14433,Diamond Films
4939,Universal Pictures
5066,Anglo-Amalgamated Film Distributors
19953,Warner Bros.
3482,Les Productions Artistes AssociÃ©s|Les Films Ariane|Dear Film Produzione
2098,Winters Hollywood Entertainment Holdings Corporation|Metro-Goldwyn-Mayer (MGM)|Jack Cummings Productions
26031,Leon Fromkess-Sam Firks Productions
28667,Hammer Film Productions
23518,Seven Arts Productions|Joel Productions
22829,Richard Quine Productions|George Axelrod Productions
26638,Film Duemila|Federiz
10604,Twentieth Century Fox Film Corporation
14703,Seven Arts Productions|Metro-Goldwyn-Mayer (MGM)
24229,Revue Studios
7348,Paramount Pictures|Aubrey Schenck Productions
22543,Warner Bros.
3092,Allied Film Makers|Beaver Films
29030,Alta Vista Film Production
5052,Filmways Pictures
39231,Universal Pictures|Gibraltar Productions|Laurel Productions
30295,Granox Productions
53021,"Phalanx Productions|Mirisch Corporation, The|Claude Productions"
40630,Warner Bros.|Ford-Smith Productions
34276,Ameran Films
17696,Warner Bros.
42791,Filmways Pictures|Metro-Goldwyn-Mayer (MGM)
15421,Paramount Pictures|Paramount Film Service|Keep Films
10299,Twentieth Century Fox Film Corporation|The Associates & Aldrich Company
28177,Friedman-Lewis Productions|Jacqueline Kay
185,Hawk Films|Warner Bros.
252,David L. Wolper Productions
681,Eon Productions|Metro-Goldwyn-Mayer (MGM)|Danjaq
41357,Warner Bros.
984,Warner Bros.|Malpaso Company
1687,Twentieth Century Fox Film Corporation|APJAC Productions
994,ABC Pictures
11234,Walter Seltzer Productions
12335,Walt Disney Productions
636,American Zoetrope|Warner Bros.
343,Paramount Pictures
1051,D'Antoni Productions|Schine-Moore Productions
15393,Universal Pictures|Malpaso Productions
9267,Columbia Pictures|Python (Monty) Pictures Limited|Playboy Productions|Kettledrum Films
31283,Paramount Pictures|Tigon British Film Productions|Curtwel Productions
27554,gadd productions corp.|Didion-Dunne
839,Universal TV
1485,Metro-Goldwyn-Mayer (MGM)
11302,United Artists|Jack Rollins & Charles H. Joffe Productions
26405,Group W|NLT
11316,Playboy Productions|Caliban Films
10514,Universal Pictures
21717,Batjac Productions
27236,Universal Pictures|Michael Laughlin Enterprises
36040,Si Litvinoff Film Production|Max L. Raab Productions
482,Metro-Goldwyn-Mayer (MGM)|Shaft Productions Ltd.
336,Rafran Cinematografica|Euro International Films
14811,"Cartier Productions|Mirisch Corporation, The"
25188,Columbia Pictures Corporation|BBS Productions
11951,Twentieth Century Fox Film Corporation|Cupid Productions
29005,Warner Bros.
39261,Amicus Productions
30941,Columbia Pictures Corporation|Robert M. Weitman Productions
45938,United Artists|Vectia
466,Gus Productions|Warner Bros.
16328,World Entertainment
5920,Solar Productions|Cinema Center Films
31906,Malpaso Productions
39043,Hammer Film Productions
18047,Screen Gems Television
46845,Limbridge|Wilderness Films
26513,Chartwell|Francoise
36850,Elkins Entertainment|Aries Productions|Elkins Productions International Corporation
28801,The Rank Organisation|Hammer Film Productions
48211,Unidis|Jolly Film|Theatre Le Rex S.A.
36492,AVCO Embassy Pictures
20051,Norcon
53045,Hammer Film Productions
38646,Columbia Pictures
26234,Columbia Pictures|Filmways Pictures|Genesis Productions Ltd.
17965,American International Pictures (AIP)
31767,Russo Productions
36194,EMI Films
46175,Roxy Film|CinÃ© Vog Films|Showking Films|Maya Films
32082,Simcha Productions
861,TriStar Pictures|Carolco Pictures|Carolco International N.V.
769,Warner Bros.
1573,Twentieth Century Fox Film Corporation|Gordon Company|Silver Pictures
196,Universal Pictures|Amblin Entertainment|U-Drive Productions
162,Twentieth Century Fox Film Corporation
114,Touchstone Pictures|Silver Screen Partners IV
242,Paramount Pictures
581,Tig Productions|Majestic Films International
251,Paramount Pictures
1498,New Line Cinema|Golden Harvest Company
1700,Columbia Pictures|Castle Rock Entertainment|Nelson Entertainment
1375,United Artists
11186,Universal Pictures
10166,Lorimar Film Entertainment|Jim Henson Productions
1669,Paramount Pictures|Nina Saxon Film Design|Mace Neufeld Productions
169,Twentieth Century Fox Film Corporation|Lawrence Gordon Productions|Davis Entertainment|Silver Pictures
2119,Paramount Pictures|Don Simpson/Jerry Bruckheimer Films
2670,Lorimar Television
379,Twentieth Century Fox Film Corporation|Circle Films
928,Amblin Entertainment|Warner Bros.
9362,Universal Pictures|No Frills Film Production
5549,Orion Pictures
34636,Bavaria Film|Dieter Geissler Filmproduktion|Cinevox Filmproduktion GmbH|Warner Bros.
9356,TriStar Pictures
11005,Columbia Pictures Corporation|Parkes/Lasker productions
11595,Paramount Pictures
10837,DisneyToon Studios
9399,Universal Pictures|Imperial Filmproduktion
17466,PathÃ© Pictures International|Cannon Group|Cannon Films
12157,Touchstone Pictures
21168,BBC Films|Fugitive Features|Zenith Entertainment|British Screen Productions
11092,Mirage Enterprises|Warner Bros.
2565,Amblin Entertainment|Warner Bros.
483,Samuel Goldwyn
530,Aardman Animations
11587,Morgan Creek Productions
1551,Columbia Pictures Corporation|Stonebridge Entertainment
13995,Jadran Film|21st Century Film Corporation|Marvel Enterprises
10169,Epic Productions|Euphoria Films Production
17993,Walrus & Associates
11856,IndieProd Company Productions|Carolco Pictures
2291,TriStar Pictures|Carolco Pictures
1662,Orion Pictures|The Rank Organisation|Cinehaus
9768,Imagine Entertainment|Universal Pictures
41823,Universal Pictures
19384,Epic Productions|Vision International|Vision PDG|Trans World Entertainment (TWE)
8428,New Line Cinema|SC Entertainment
9086,Morgan Creek Productions
1727,Universal Pictures|Interscope Communications|The Badham-Cohen Group
8592,Touchstone Pictures
9556,Universal Pictures|Renaissance Pictures
14864,Orion Pictures
8217,Orion Pictures
19185,Columbia Pictures Corporation|21st Century Film Corporation
18129,Miramax Films|Cineplex-Odeon Films
9491,Lightning Pictures|Vestron Pictures|Precision Films|Mack-Taylor Productions
10164,Orion Pictures
9586,Warner Bros.
10173,Steamroller Productions|Victor & Grais Productions
47869,Hemdale Film|Initial (II)
18971,Brandenberg|WNET Channel 13 New York
951,Imagine Entertainment|Universal Pictures
6470,Nova International Films|Touchstone Pictures
16384,Warner Bros.
10168,TriStar Pictures
9558,The Rank Organisation|Reteitalia|Seven Arts Pictures|Carolco Pictures
19158,Paramount Pictures|Graveyard Productions|JVC Entertainment Networks
17009,Universal Studios|Hanna-Barbera Productions
24016,Warner Bros.
11309,Palace Pictures|British Screen Productions|Wicked Films
10729,Warner Bros.|Devoted Productions
10847,Castle Rock Entertainment|Nelson Entertainment|Jack's Camp
20701,Paramount Pictures|Laurel Productions|Darkside Movie
11510,Seven Arts Productions|Carolco Pictures
9569,Warner Bros.
23535,Lightning Pictures|Original Pictures
11135,Walt Disney Pictures|Walt Disney Feature Animation
40377,Universal TV
11077,Imagine Entertainment|Universal Pictures
11630,Touchstone Pictures|Interscope Communications
31676,Metro-Goldwyn-Mayer (MGM)
18943,Touchstone Pictures|Silver Screen Partners IV
26612,Agamemnon Films
8996,"Telmar Film International|Studio Filmowe ""Perspektywa"
27274,Shapiro-Glickenhaus Entertainment
31923,Incorporated Television Company
2927,Centropolis Film Productions
14249,Columbia Pictures|New World Pictures
6393,Silver Screen Partners|Hollywood Pictures
20481,Seraphim Films|Morgan Creek Productions
32669,Paramount Pictures
6723,Malpaso Productions|Warner Bros.
25528,Cannon Group
9588,Pathe|Metro-Goldwyn-Mayer (MGM)
28761,Warner Bros.
41003,Universal Pictures
14931,Orion Pictures|Tristes Tropiques
25018,Nicolas Entertainment
9548,20th Century Fox
12651,Warner Bros.|Enigma Productions|Fujisankei Communication Group
28090,Overseas FilmGroup|Medusa Pictures|The Movie House Sales Company|Fadd Enterprises
24249,Epic Productions|Producers Representative Organization|Sarliu/Diamant
2612,Touchstone Pictures
22414,Columbia Pictures
15389,Allagash Films
11060,Paramount Pictures
28553,Republic Pictures
25943,Paramount Pictures
32043,Universal Pictures
3101,TriStar Pictures
37865,Universal TV|Niki Marvin Productions
10170,PathÃ© Entertainment|Metro-Goldwyn-Mayer (MGM)|Star Partners III Ltd.
771,Twentieth Century Fox Film Corporation|Hughes Entertainment
4587,Orion Pictures
16094,New Line Cinema
11131,20th Century Fox
26914,Filmirage
26954,Full Moon Entertainment
2891,Australian Broadcasting Corporation|Television New Zealand
38718,Warner Bros.
21344,Fugitive Features|Parkfield Entertainment
10485,Universal Pictures|SAH Productions
36843,Film Four International|Thin Man Films
10264,Icon Productions|Warner Bros. Pictures|Nelson Entertainment|Carolco Pictures
2990,20th Century Fox|Morgan Creek Productions
31597,Universal Pictures|TriStar Pictures|Carolco Pictures
12230,Walt Disney Productions
164,Jurow-Shepherd
1725,United Artists|20th Century Fox Home Entertainment
10911,Columbia Pictures
750,Metro-Goldwyn-Mayer (MGM)
821,United Artists|Roxlom Films
19186,Walt Disney Pictures
30462,Twentieth Century Fox Film Corporation
16638,Samuel Bronston Productions|Dear Film Produzione
16372,Twentieth Century Fox Film Corporation|Achilles
990,Twentieth Century Fox Film Corporation|Rossen Films
36362,Metro-Goldwyn-Mayer (MGM)|Samuel Bronston Productions
11536,United Artists|Seven Arts Productions
17984,Walt Disney Productions
28501,Alta Vista Productions
18993,Ameran Films
28569,Warner Bros.|Newton Productions|NBI Productions
28752,Hammer Film Productions
20139,The Mirisch Corporation
18647,Pennebaker Productions
430,The Mirisch Corporation
20975,Mosfilm
24248,Columbia Pictures Corporation|Dino de Laurentiis Cinematografica
248,Franton Production
18228,Paramount Pictures|Hal Wallis Productions
43020,Produzioni Atlas Consorziate (P.A.C.)
28430,Pax Films
28333,Paramount Pictures
32634,Columbia Pictures Corporation
29478,Columbia Pictures Corporation
539,Shamley Productions
966,The Mirisch Corporation|Alpha Productions
967,Bryna Productions
284,United Artists|The Mirisch Company
24014,Twentieth Century Fox Film Corporation|The Company of Artists
2134,George Pal Productions|Galaxy Films Inc.
11167,National Film Finance Corporation (NFFC)|Anglo-Amalgamated Productions
18444,Buena Vista Pictures
299,Warner Bros.|Dorchester
6643,James Productions
25767,Grandon Productions
23220,Hammer Film Productions|Hotspur Film Productions Ltd.
23439,Alta Vista Productions
37230,Woodfall Film Productions
43040,John Ford Productions
1673,Columbia Pictures Corporation|Ranown Pictures Corp.
18639,Twentieth Century Fox Film Corporation
31102,Walt Disney Productions
12617,Arwin Productions|Universal International Pictures (UI)
24452,Santa Clara Productions
11209,United Artists|Batjac Productions|The Alamo Company
18780,Twentieth Century Fox Film Corporation
1908,Stanley Kramer Productions
2982,Twentieth Century Fox Film Corporation
22013,United Artists
21240,Peter Rogers Productions
11773,Metro-Goldwyn-Mayer (MGM)
15788,Paramount Pictures|Jerry Lewis Productions
29756,Columbia Pictures|William Castle Productions
18973,Paramount Pictures|Jerry Lewis Productions
39890,Vulcan Productions Inc.
1941,Carlyle Productions
103,Columbia Pictures Corporation|Italo/Judeo Productions|Bill/Phillips
1366,United Artists
7340,United Artists
794,Twentieth Century Fox Film Corporation|Mace Neufeld Productions|Twentieth Century-Fox Productions
10803,Metro-Goldwyn-Mayer (MGM)
10730,Paramount Pictures
891,Wildwood Enterprises|Warner Bros.
10649,Warner Bros.
5854,Universal Pictures
10747,Warner Bros.|Malpaso Company
10518,Paramount Pictures
5228,Outov Productions
10774,United Artists|Metro-Goldwyn-Mayer (MGM)
11372,ITC Entertainment|Associated General Films
6037,Columbia Pictures Corporation|Rastar Pictures
11558,Twentieth Century Fox Film Corporation|Frank Yablans Presentations|Miller-Milkis Productions
17814,Overseas FilmGroup|The CKK Corporation
12268,United Artists|Amjo Productions
10640,American International Pictures (AIP)
12584,Paramount Pictures|Dino De Laurentiis Company
32037,Associated General Films|International Cine Productions
32040,Faces Distribution
42252,Devon/Persky-Bright
16084,Walt Disney Pictures
9878,American Broadcasting Company (ABC)|Spelling-Goldberg Productions
991,British Lion Films
19971,Braun Entertainment Group|Filmel|Carnelian Productions|ICL
23761,Harristown Funding
6883,Universal Pictures|Filmways Pictures
4780,Columbia Pictures Corporation|Yellowbird Productions
10786,Columbia Pictures Corporation|Rastar Pictures
8446,The Rank Organisation|National Film Trustee Company|Robert Stigwood Organization (RSO)|Goodtimes Enterprises|Bugsy Malone Productions
10970,Crossbow Productions
13549,Produzioni Europee Associati (PEA)|Dan Curtis Productions
19610,Barwood Films|Warner Bros.
25241,American International Pictures (AIP)|Squirm Company
11422,Universal Pictures|The Mirisch Corporation
1723,Columbia Pictures Corporation|Persky-Bright Productions|Rollins-Joffe Productions|Devon/Persky-Bright
21241,New World Pictures|Harbor Productions|Shaw Brothers|Cross Country
40440,Warner Bros.|Swan Song
15462,Universal Pictures
40043,Omega Pictures
49636,First Films
42245,American International Pictures (AIP)
23479,Paramount Pictures
48197,American International Pictures (AIP)
137,Columbia Pictures
9479,Walt Disney Pictures|Tim Burton Animation Company|Tim Burton Productions|Skellington Productions Inc.|Touchstone Pictures
424,Universal Pictures|Amblin Entertainment
329,Universal Pictures|Amblin Entertainment
9739,Silver Pictures|Warner Bros.
788,Twentieth Century Fox Film Corporation|Blue Wolf
5503,Warner Bros.
9386,Castle Rock Entertainment|Columbia Pictures Corporation
9800,TriStar Pictures
9571,Gramercy Pictures|Alphaville Productions
9593,Columbia Pictures Corporation|Oak Productions
9559,Malpaso Productions|Warner Bros.
8005,Gaumont|Brooksfilms
2758,Paramount Pictures|Orion Pictures|Scott Rudin Productions
9350,TriStar Pictures|Canal+|Carolco Pictures|RCS Video|Cliffhanger Productions
867,Paramount Pictures
1499,New Line Cinema|Golden Harvest Pictures|Clearwater Holdings Limited
11101,Royal Film|Bavaria Film|B.A. Produktion|Perathon Film-und Fernsehproduktions
531,Aardman Animations
864,Walt Disney
858,TriStar Pictures
11969,Hollywood Pictures|Cinergi Pictures Entertainment
4104,Roth-Arnold Productions|Metro-Goldwyn-Mayer (MGM)
9024,Universal Studios|Imagine Entertainment
6075,Universal Pictures|Epic Productions|Bregman/Baer Productions
9255,Twentieth Century Fox Film Corporation|Sidley Wright & Associates
319,Davis-Films|August Entertainment|Warner Bros.|Morgan Creek Productions
9607,Hollywood Pictures|Cinergi Pictures Entertainment|Allied Filmmakers|Walt Disney|Nintendo
6279,Touchstone Pictures
6,Largo Entertainment|JVC Entertainment Networks
9944,Warner Bros.
10057,Walt Disney Pictures|Caravan Pictures
5550,Orion Pictures
1587,Paramount Pictures
12139,Hughes Entertainment|Warner Bros. Family Entertainment|Warner Bros.
10909,Propaganda Films|Kouf/Bigelow Productions
1607,HBO Films|Savoy Pictures
10440,TriStar Pictures
37094,Regency Enterprises|Alcor Films|Canal+|Warner Bros.
11528,20th Century Fox
37233,Paramount Pictures|Mirage Enterprises|Davis Entertainment
10349,Orion Pictures|George A. Romero Productions
10413,Columbia Pictures
10439,Walt Disney Pictures
10498,Warner Bros.|Art Linson Productions
7984,Universal Pictures|Hell's Kitchen Films
4722,Warner Bros. Pictures|Dorset Productions|Robert H. Solo Productions
1634,Canal Plus|Regency Enterprises|Alcor Films|Warner Bros.|Donner/Shuler-Donner Productions
10433,Universal Pictures|Mad Dog Productions
13203,Hollywood Pictures
1644,Twentieth Century Fox Film Corporation
26127,Stone Group Pictures|Epico Productions|Horned Toad Productions
8092,Warner Bros.|Knickerbocker Films
11074,Columbia Pictures Industries|Columbia Films S.A.
713,New South Wales Film & Television Office|The Australian Film Commission|CiBy 2000|Jan Chapman Productions
35588,Columbia Pictures
9702,Hollywood Pictures
6878,Walt Disney Pictures
11971,Renaissance Films|American Playhouse Theatrical Films
9272,Twentieth Century Fox Film Corporation
8873,Paramount Pictures
2019,Universal Pictures|Renaissance Pictures|Alphaville Films
1245,Columbia Pictures|Merchant Ivory Productions
14919,DC Comics|Warner Bros. Animation
10436,Columbia Pictures
108,France 3 CinÃ©ma|CED Productions
7007,Twentieth Century Fox Film Corporation|Walrus & Associates
10443,Spring Creek Productions|Warner Bros.
9409,Touchstone Pictures
11566,Donner/Shuler-Donner Productions|Warner Bros.|Northern Lights Entertainment
10657,New Line Cinema|Castle Rock Entertainment
7305,Paramount Pictures|Touchstone Pictures
2246,Columbia Pictures|New Line Cinema|Castle Rock Entertainment|Nelvana Limited
9545,TriStar Pictures|Iguana Producciones|Baltimore Pictures|Sniper Productions
10285,New Line Cinema|Sean S. Cunningham Films
1049,Canal Plus|Regency Enterprises|Alcor Films
11520,Warner Bros.|Lancaster Gate|John Davis
9644,New Line Cinema
11982,TriStar Pictures
14534,TriStar Pictures
10445,Shadowlands Productions|Savoy Pictures
20339,Universal Pictures|Prominent Features
9612,Paramount Pictures
10438,Universal Pictures|Northern Lights Entertainment
10655,TriStar Television|Esparza / Katz Productions
695,Fine Line Features|Spelling Entertainment|Avenue Entertainment
10442,TriStar Pictures
2259,Det Danske Filminstitut|Spring Creek Productions|Eurimages|Costa do Castelo Filmes|Neue Constantin Film
12519,Miramax Films|Sarah Radclyffe Productions - Sirens Limited|British Screen Finance Ltd|Samson Productions II
8494,TriStar Pictures|Artimm
21450,Thin Man Films
10942,Babylonian Productions|Synthetic Worlds|Rattlesnake Productions
4478,Paramount Pictures
11044,Hachette PremiÃ¨re|Canal+|Constellation|Union GÃ©nÃ©rale CinÃ©matographique (UGC)
2088,Working Title Films|Polygram Filmed Entertainment|Hilary Henkin
9516,New Line Cinema
25610,Konigsberg/Sanitsky Company
2149,Metro-Goldwyn-Mayer (MGM)
41659,Columbia Pictures Corporation|Zucker Brothers Productions|Capella Films
31642,Regency Enterprises|Warner Bros.
70133,Central|Picture Palace|Celtic Films Entertainment
10502,Icon Entertainment International|Warner Bros.
12187,Universal Pictures|Stampede Entertainment|Alphaville Films
10427,Propaganda Films|PolyGram Filmed Entertainment
15765,Touchstone Pictures
23210,Metro-Goldwyn-Mayer (MGM)|New Regency Pictures|Maiden Movies
31000,Columbia Pictures|New Line Cinema|Castle Rock Entertainment
11811,Trimark Pictures
31578,Showtime Networks
21845,Twentieth Century Fox Film Corporation
26141,Metro-Goldwyn-Mayer (MGM)
46828,International Traders
14135,Australian Film Finance Corporation|Fandango|South Australian Film Corporation|Bubby Productions
2887,HBO Films
11236,American Zoetrope|Warner Bros.
1689,Miramax Films
507,Live Entertainment
2625,TriStar Pictures|Rastar Films
8291,Columbia Pictures
25389,Universal Pictures|Falcon Productions|Renfield Productions
14291,Mirage Enterprises
34444,Fine Line Features
1413,Geffen Pictures|Warner Bros.
25748,Corn Cobb Productions|Dimension Films|Fifth Avenue Entertainment
10419,Hollywood Pictures|Touchwood Pacific Partners 1
17796,Tommy
18133,Touchstone Pictures
19931,Hollywood Pictures
12121,Regency Enterprises|Warner Bros.
11041,20th Century Fox
12574,Imagine Entertainment|Universal Pictures
26333,Metro-Goldwyn-Mayer (MGM)
24126,Tapestry Films|Trimark Pictures
33408,Warner Bros.|Morgan Creek Productions
15613,Paramount Pictures
18890,Universal Studios|Amblin Entertainment|Amblimation
34024,Gramercy Pictures
25684,Cannon Group|International Movie Service S.r.l.
57789,Dualstar Productions
11655,CNCAIMC
16437,Trimark Pictures|Anglo-American Film Corporation
11198,Golden Harvest Company|Golden Way Films Ltd.|Paragon Films Ltd.
15797,20th Century Fox
65137,Hollywood Pictures
18857,Golden Harvest Company
12661,Metro-Goldwyn-Mayer (MGM)
41759,New Line Cinema|Roven-Cavallo Entertainment
18215,Mainline Pictures
17653,Eastern Productions
27804,Paramount Pictures
13063,Avenging Conscience|Troma Entertainment|Cannibal Films Ltd.
33539,Hanna-Barbera Productions
32998,Davis-Films
27885,Entertainment Securities
11244,Metro-Goldwyn-Mayer (MGM)|Tinsel Townsend
10423,Universal Pictures
12664,Miramax Films|BBC Films
19371,New Line Cinema
28260,Ozla Productions
22213,StudioCanal|Warner Bros.
18773,Planet Productions
34723,Walt Disney Pictures
11143,Golden Harvest Company|Eastern Productions
225804,Buena Vista Home Entertainment
31503,Touchstone Pictures
2047,Universal Pictures
23470,New Line Cinema
9261,Ang Lee Productions|Good Machine
1479,DSM III|Warner Bros.
25466,CiBy 2000|El Deseo S.A.
15278,Universal Pictures
17803,Chanticleer Films|Fox West Pictures|New Line Television
26672,Richard Williams Productions
9325,Walt Disney Pictures
37247,Embassy Pictures Corporation|Lawrence Turman
12208,Columbia Pictures Corporation|Famous Artists Productions
667,Eon Productions
475,Tatira-Hiller Productions|Warner Brothers/Seven Arts
649,Paris Films Productions|Five Films|Robert et Raymond Hakim
903,Warner Bros.|Jalem Productions
11206,Warner Bros.
3053,Filmways Pictures|Cadre Films|Metro-Goldwyn-Mayer (MGM)
30197,Embassy Pictures Corporation|Crossbow Productions
4889,Lowndes Productions Limited
1654,Metro-Goldwyn-Mayer (MGM)|Seven Arts Pictures|MKH
10633,"United Artists|Mirisch Corporation, The"
42700,Columbia Pictures|Horizon Pictures (II)|Filmsonor S.A.
25934,Columbia British Productions
