id,actor
9945,James Woods|Daniel Baldwin|Sheryl Lee|Thomas Ian Griffith|Maximilian Schell
3682,Ryan Phillippe|Salma Hayek|Mike Myers|Neve Campbell|Sherry Stringfield
9410,Gwyneth Paltrow|Ethan Hawke|Chris Cooper|Anne Bancroft|Robert De Niro
20235,Robby Benson|Paige O'Hara|David Ogden Stiers|Jerry Orbach|Kimmy Robertson
9882,Denzel Washington|Annette Bening|Bruce Willis|Tony Shalhoub|Sami Bouajila
8688,Nicolas Cage|Gary Sinise|John Heard|Carla Gugino|Tamara Tunie
9827,Ben Affleck|Peter O'Toole|Rose McGowan|Joanna Going|Liev Schreiber
9440,John Travolta|Emma Thompson|Billy Bob Thornton|Kathy Bates|Adrian Lester
10215,Gwyneth Paltrow|John Hannah|John Lynch|Jeanne Tripplehorn
17337,Thomas Dekker|Kenneth Mars|Anndi McAfee|Aria Curzon|Jeff Bennett
26269,Paul Newman|Susan Sarandon|Gene Hackman|Reese Witherspoon|Stockard Channing
16980,ChloÃ« Sevigny|Kate Beckinsale|Chris Eigeman|Mackenzie Astin|Matt Keeslar
9320,Ralph Fiennes|Uma Thurman|Sean Connery|Patrick Macnee|Jim Broadbent
24793,Whoopi Goldberg|Michael York|Paloma Baeza|Simon Fenton|James Coombes
8838,Bruce Willis|Alec Baldwin|Miko Hughes|Chi McBride|Kim Dickens
22796,Jim Carrey|Ashley Judd|Ian Michael Smith|Joseph Mazzello|Oliver Platt
9448,"Mark Wahlberg|Lou Diamond Phillips|Christina Applegate|Avery Brooks|Antonio SabÃ to, Jr."
2657,Tobey Maguire|Reese Witherspoon|William H. Macy|Joan Allen|Jeff Daniels
11568,Dan Aykroyd|John Goodman|Joe Morton|J. Evan Bonifant|B.B. King
9469,Denzel Washington|Ray Allen|Milla Jovovich|Rosario Dawson|Hill Harper
11258,Morgan Freeman|Christian Slater|Randy Quaid|Minnie Driver|Ed Asner
9422,John Travolta|Robert Duvall|Tony Shalhoub|William H. Macy|Zeljko Ivanek
33719,Eric Pospisil|Kathleen Barr|John Goodman|Whoopi Goldberg|Debbie Reynolds
14533,Angelina Jolie|Elizabeth Mitchell|Eric Michael Cole|Kylie Travis|Mercedes Ruehl
10683,Jane Adams|Jon Lovitz|Philip Seymour Hoffman|Dylan Baker|Evan Silverberg
11702,Chow Yun-fat|Mira Sorvino|Michael Rooker|Kenneth Tsang|JÃ¼rgen Prochnow
9458,Michael Keaton|Andy GarcÃ­a|Brian Cox|Marcia Gay Harden|Erik King
1808,Ewan McGregor|Christian Bale|Jonathan Rhys Meyers|Janet McTeer|Toni Collette
6396,Matthew Lillard|Michael A. Goorjian|Annabeth Gish|Til Schweiger|Jason Segel
46992,Emily Watson|Rachel Griffiths|James Frain|David Morrissey|Charles Dance
3513,Jean-Claude Van Damme|Adewale Akinnuoye-Agbaje|Steven Berkoff|Nicholas Farrell|Jim Carter
18316,Patrick Swayze|Meat Loaf|Randy Travis|Gabriel Casseus|Graham Beckel
28302,Michelle Nicastro|Brian Nissen|Joseph Medrano|Steve Vinovich|Christy Landers
9276,Jordana Brewster|Elijah Wood|Clea DuVall|Laura Harris|Josh Hartnett
825,Gillian Anderson|Ellen Burstyn|Sean Connery|Anthony Edwards|Angelina Jolie
9821,Sharon Stone|Elden Henson|Kieran Culkin|Gena Rowlands|Harry Dean Stanton
9466,Kenneth Branagh|Judy Davis|Joe Mantegna|Leonardo DiCaprio|Charlize Theron
9033,Christopher Walken|Jennifer Beals|Brittany Murphy|Eric Roberts|Glenn Danzig
14013,Trey Parker|Matt Stone|Yasmine Bleeth|Jenny McCarthy|Dian Bachar
9812,Thomas Jane|Paula Marshall|Aaron Eckhart|James Le Gros|Paulina Porizkova
9713,Eddie Murphy|Jeff Goldblum|Kelly Preston|Robert Loggia|Jon Cryer
7096,Sam Neill|Helena Bonham Carter|Miranda Richardson|Isabella Rossellini|Martin Short
16146,Angus Scrimm|A. Michael Baldwin|Bill Thornbury|Reggie Bannister|Heidi Marnhout
15805,"Kevin Conroy|Michael Ansara|Loren Lester|Efrem Zimbalist, Jr.|George Dzundza"
15037,Jennifer Love Hewitt|Ethan Embry|Charlie Korsmo|Lauren Ambrose|Peter Facinelli
11675,Jamie Lee Curtis|Josh Hartnett|Adam Arkin|Michelle Williams|Joseph Gordon-Levitt
11252,Vince Vaughn|Anne Heche|Julianne Moore|Viggo Mortensen|William H. Macy
12706,Clive Owen|Kate Hardie|Alex Kingston|Gina McKee|Nicholas Ball
2042,Dennis Quaid|Pascal Rollin|Catlin Foster|Stellan SkarsgÃ¥rd|John Maclaren
9457,Treat Williams|Famke Janssen|Anthony Heald|Kevin J. O'Connor|Una Damon
14283,Carlo Cecchi|Irene Grazioli|Anita Laurenzi|Tommaso Puntelli|Samuele Amighetti
10223,Bill Paxton|Bridget Fonda|Billy Bob Thornton|Brent Briscoe|Chelcie Ross
10029,Jon Favreau|Leland Orser|Cameron Diaz|Christian Slater|Jeremy Piven
9425,Kurt Russell|Jason Scott Lee|Jason Isaacs|Connie Nielsen|Sean Pertwee
6058,Steven Seagal|Gailard Sartain|Silas Weir Mitchell|Camilla Belle|Dan Beene
9844,Christina Ricci|Martin Donovan|Lisa Kudrow|Lyle Lovett|Johnny Galecki
37636,Radha Mitchell|Gabriel Mann|Ally Sheedy|Patricia Clarkson|Charis Michelsen
8583,Catherine McCormack|Rufus Sewell|Jacqueline Bisset|Oliver Platt|Naomi Watts
39345,Cathy Moriarty|Shelley Duvall|Teri Garr|George Hamilton|Hilary Duff
36136,Melanie Griffith|James Woods|Vincent Kartheiser|Natasha Gregson Wagner|James Otis
30949,Woody Harrelson|Gina Gershon|Elisabeth Shue|Michael Rapaport|ChloÃ« Sevigny
31473,Thomas Dekker|Dom DeLuise|Pat Musick|Nehemiah Persoff|Erica Yohn
14557,Tom Everett Scott|Mark-Paul Gosselaar|Poppy Montgomery|Lochlyn Munro|Randy Pearlstein
50942,Craig T. Nelson|Kim Cattrall|Colm Feore|Cress Williams|Michael Reilly Burke
9771,Scott Bakula|Corbin Bernsen|Dennis Haysbert|Takaaki Ishibashi|Jensen Daggett
9452,Warren Beatty|Halle Berry|Sean Astin|Christine Baranski|Adilah Barnes
14444,Whoopi Goldberg|David Spade|E.G. Daily|Tara Strong|Christine Cavanaugh
12488,Kenneth Branagh|Embeth Davidtz|Robert Downey Jr.|Daryl Hannah|Tom Berenger
35680,Hatty Jones|Frances McDormand|Nigel Hawthorne|Ben Daniels|Arturo Venegas
13151,Scott Innes|Billy West|Mary Kay Bergman|Frank Welker|B. J. Ward
17915,Vanessa Williams|Chayanne|Kris Kristofferson|Joan Plowright|Jane Krakowski
8129,Peter Mullan|Louise Goodall|David McKay|David Hayman|Gary Lewis
10616,Jet Li|Eric Tsang|Simon Yam|Paul Rapovski|Gigi Leung
12538,Marlon Wayans|David Spade|Matthew Lillard|Rip Torn|Tamara Taylor
17941,Jessica Lange|Gwyneth Paltrow|Johnathon Schaech|Nina Foch|Debi Mazar
9464,Vincent Gallo|Christina Ricci|Ben Gazzara|Mickey Rourke|Rosanna Arquette
9490,Dave Chappelle|Tommy Chong|Harland Williams|Guillermo DÃ­az|Jim Breuer
1448,Jude Law|Elina LÃ¶wensohn|Timothy Spall|Jack Davenport|Kerry Fox
22318,Ben Stiller|Elizabeth Hurley|Maria Bello|Owen Wilson|Jay Paulson
3033,Ian McKellen|Brendan Fraser|Lynn Redgrave|Lolita Davidovich|David Dukes
22256,Billy Crudup|Donald Sutherland|Monica Potter|Jeremy Sisto|Matthew Lillard
4975,Derek Jacobi|Daniel Craig|Tilda Swinton|Anne Lambton|Adrian Scarborough
9835,Jay Mohr|Billy Burke|Christina Applegate|Pamela Gidley|Olympia Dukakis
21661,Kevin Zegers|Tim Conway|Dick Martin|Nora Dunn|Gregory Harrison
16148,Bill Pullman|Ben Stiller|Ryan O'Neal|Kim Dickens|Angela Featherstone
27850,Debbie Reynolds|Judith Hoag|Kimberly J. Brown|Joey Zimmerman|Emily Roeske
10940,Bruce Boxleitner|Mira Furlan|Richard Biggs|Andreas Katsulas|Peter Jurasik
19154,Patrick Muldoon|Jane Sibbett|Michael Sarrazin|Catherine Blythe|Michael Scherer
24746,Jeffrey Falcon|Justin McGuire|Kim De Angelo|Stephane Gauger|Clifford Hugo
12888,DMX|Nas|Hassan Johnson|Taral Hicks|Tionne Watkins
11660,Alex Haw|Lucy Russell|John Nolan|Dick Bradsell|Gillian El-Kadi
10278,Vince Vaughn|Anne Heche|Joaquin Phoenix|David Conrad|Jada Pinkett Smith
16365,Dean Cain|Vanessa Williams|Wesley Snipes|Valerie Chow|Adrian G. Griffiths
15162,Kate Beckinsale|Geoffrey Palmer|Ian Holm|Steve Coogan|Penelope Wilton
10593,Julian Sands|Asia Argento|Andrea Di Stefano|Nadia Rinaldi|Coralina Cataldi-Tassoni
4927,Chris Stafford|Tina Holmes|Andersen Gabrych|Stephanie McVay|Lea DeLaria
37498,Jean-Claude Van Damme|Lela Rochon|Paul Sorvino|Rob Schneider|Mark Houghton
10162,Ian Bannen|David Kelly|Fionnula Flanagan|Susan Lynch|Brendan Dempsey
21736,Liam Neeson|Ed Viesturs|David Breashears|Tracy Pfau|Lhakpa Dorji
14577,Norm Macdonald|Artie Lange|Jack Warden|Traylor Howard|Don Rickles
24525,Sean Penn|Kevin Spacey|Robin Wright|Chazz Palminteri|Garry Shandling
19381,Kirsten Dunst|Gaby Hoffmann|Lynn Redgrave|Rachael Leigh Cook|Tom Guiry
12257,Drew Barrymore|Catherine O'Hara|Luke Wilson|Jake Busey|Shelley Duvall
11855,Edward Furlong|Christina Ricci|Bess Armstrong|Mark Joy|Martha Plimpton
45242,Don Rickles|George Kennedy|Justin Cooper|Betty White|Brian Doyle-Murray
38017,Patrick Swayze|Gia Carides|Roger E. Mosley|Kim Myers|Olivia Birkelund
27791,Kevin Gage|Elizabeth PeÃ±a|Brett Harrelson|Robert Englund|Linda Cardellini
12229,Stephen McCole|Maurice Roeves|Garry Sweeney|Jenny McCrindle|Ewen Bremner
17127,Jennifer Aniston|Paul Rudd|Hayden Panettiere|Alan Alda|Allison Janney
11603,Christopher Reeve|Daryl Hannah|Robert Forster|Ruben Santiago-Hudson|Anne Twomey
66892,Jason Scott Lee|Louise Lombard|Sean Pertwee|Lysette Anthony|Michael Lerner
47881,Billy Crystal|Kathleen Quinlan|Joanna Pacula|Jere Burns|Harold Gould
33271,Melissa Joan Hart|Eddie Mills|Tara Strong|James Fields|Eric Alexander
42807,Matthew McConaughey|Skeet Ulrich|Ethan Hawke|Vincent D'Onofrio|Gail Cronauer
33644,Angela Bassett|Taye Diggs|Whoopi Goldberg|Regina King|Suzzanne Douglas
1618,Stephen Rea|Billy Connolly|Jimmy Nail|Bill Nighy|Timothy Spall
27472,Jack Lemmon|Walter Matthau|Richard Riehle|Jonathan Silverman|Lisa Waltz
8545,Brenda Blethyn|Michael Caine|Ewan McGregor|Jane Horrocks|Jim Broadbent
31220,Richard Dreyfuss|Jenna Elfman|Zakes Mokae|Siobhan Fallon|Natasha Lyonne
15043,Erik von Detten|Sam Horrigan|Christina Vidal|Robin Riker|Geoffrey Blake
36606,George Clooney|Harvey Keitel|Michael Parks|Fred Williamson|Quentin Tarantino
20546,John Thaw|Nick Robinson|Annabelle Apsion|Thomas Orange|William Armstrong
23319,Jerry Seinfeld|Michael Barryte|Grace Bustos|George Carlin|Alan King
13907,Nick Broomfield|Dylan Carlson|Kurt Cobain|El Duce|Larry Flynt
44625,Michael Vartan|Matthew Lillard|Randall Batinkoff|Keri Russell|Tamara Craig Thomas
14342,Chris Farley|Matthew Perry|Bokeem Woodbine|Barry Del Sherman|Eugene Levy
24584,Ben Silverstone|Brad Gorton|Charlotte Brittain
26618,Joaquin Phoenix|Vince Vaughn|Janeane Garofalo|Gregory Sporleder|Georgina Cates
14662,Natasha Lyonne|Alan Arkin|Marisa Tomei|Eli Marienthal|Mena Suvari
25751,Stacy Galina|Alexis Arquette|Eva Mendes|Greg Vaughan|Angela Jones
24269,Charles Malik Whitfield|D.B. Woodside|Terron Brooks|Christian Payton|Jenifer Lewis
32302,Victor Wong|Mathew Botuchis|Hulk Hogan|Loni Anderson|Jim Varney
17074,Tim Daly|Kevin Conroy|Dana Delany|Clancy Brown|Mark Hamill
36568,Gena Rowlands|Tony Shalhoub|Cheech Marin|Bruce Davison|Trini Alvarado
17263,Cuba Gooding Jr.|Tom Berenger|Marianne Jean-Baptiste|Eric Stoltz|Mark Pellegrino
56195,Mary-Kate Olsen|Ashley Olsen|Tom Amandes|Jessica Tuck|Carl Banks
31622,Patrick Stewart|Henry Thomas|Ted Levine|Gregory Peck|Bruce Spence
21430,Christopher Walken|Willem Dafoe|Asia Argento|Gretchen Mol|Annabella Sciorra
16129,Don McKellar|Sandra Oh|Roberta Maxwell|Robin Gammell|Sarah Polley
51216,Aamir Khan|Rani Mukerji|Rajit Kapoor|Deepak Tijori|Sharat Saxena
10144,Jodi Benson|Christopher Daniel Barnes|Jason Marin|Samuel E. Wright|Buddy Hackett
89,Harrison Ford|Sean Connery|Denholm Elliott|Alison Doody|John Rhys-Davies
639,Meg Ryan|Billy Crystal|Carrie Fisher|Bruno Kirby|Steven Ford
268,Jack Nicholson|Michael Keaton|Kim Basinger|Michael Gough|Pat Hingle
165,Michael J. Fox|Christopher Lloyd|Lea Thompson|Elisabeth Shue|James Tolkan
207,Robin Williams|Ethan Hawke|Robert Sean Leonard|Gale Hansen|Josh Charles
2978,Bill Murray|Dan Aykroyd|Sigourney Weaver|Harold Ramis|Rick Moranis
709,Timothy Dalton|Carey Lowell|Robert Davi|Talisa Soto|Anthony Zerbe
5825,Chevy Chase|Beverly D'Angelo|Randy Quaid|Juliette Lewis|Johnny Galecki
9665,Matthew Broderick|Denzel Washington|Cary Elwes|Morgan Freeman|Jihmi Kennedy
2756,Ed Harris|Mary Elizabeth Mastrantonio|Michael Biehn|Leo Burmester|Todd Graff
942,Mel Gibson|Danny Glover|Joe Pesci|Joss Ackland|Derrick O'Connor
9618,Sylvester Stallone|Kurt Russell|Teri Hatcher|Jack Palance|Brion James
1648,Keanu Reeves|Alex Winter|George Carlin|Dan Shor|Hal Landon Jr.
9494,John Travolta|Kirstie Alley|Olympia Dukakis|George Segal|Bruce Willis
9354,Rick Moranis|Marcia Strassman|Matt Frewer|Kristine Sutherland|Amy O'Neill
172,William Shatner|Leonard Nimoy|DeForest Kelley|James Doohan|George Takei
10222,Jean-Claude Van Damme|Dennis Alexio|Dennis Chan|Michel Qissi|Haskell V. Anderson III
10160,Robert Englund|Lisa Wilcox|Erika Anderson|Valorie Armstrong|Michael Ashton
10134,Jean-Claude Van Damme|Deborah Richter|Vincent Klyn|Alex Daniels|Ralf Moeller
11974,Tom Hanks|Bruce Dern|Carrie Fisher|Rick Ducommun|Corey Feldman
8913,Dale Midkiff|Fred Gwynne|Denise Crosby|Brad Greenquist|Michael Lombard
10495,Ralph Macchio|Pat Morita|Martin Kove|Thomas Ian Griffith|Robyn Lively
11185,Richard Pryor|Gene Wilder|Joan Severance|Kevin Spacey|Alan North
2604,Tom Cruise|Raymond J. Barry|Caroline Kava|Holly Marie Combs|Kyra Sedgwick
2616,John Candy|Jean Louisa Kelly|Macaulay Culkin|Gaby Hoffmann|Amy Madigan
14372,Peter Weller|Richard Crenna|Amanda Pays|Ernie Hudson|Daniel Stern
1412,Andie MacDowell|Peter Gallagher|James Spader|Laura San Giacomo|Ron Vawter
9942,Tom Berenger|Charlie Sheen|Corbin Bernsen|Margaret Whitton|James Gammon
5971,Robert De Niro|Sean Penn|Demi Moore|Hoyt Axton|Bruno Kirby
8491,Andrew McCarthy|Jonathan Silverman|Catherine Mary Stewart|Terry Kiser|Don Calfa
1552,Steve Martin|Mary Steenburgen|Dianne Wiest|Jason Robards|Rick Moranis
10345,Jim Belushi|Mel Harris|Kevin Tighe|Ed O'Neill|Rando
10142,Michael J. Fox|Sean Penn|Don Harvey|John C. Reilly|John Leguizamo
249,Kathleen Turner|Michael Douglas|Danny DeVito|Marianne SÃ¤gebrecht|Dan Castellaneta
238751,Eric Roberts|Phillip Rhee|James Earl Jones|Sally Kirkland|Chris Penn
9972,Sylvester Stallone|Donald Sutherland|John Amos|Sonny Landham|Tom Sizemore
8867,"Dolph Lundgren|Louis Gossett, Jr.|Jeroen KrabbÃ©|Kim Miyori|Bryan Marshall"
11718,John Candy|Jeffrey Jones|Annie Potts|Tim Thomerson|Barry Corbin
10283,Kane Hodder|Jensen Daggett|Scott Reeves|Barbara Bingham|Peter Mark Richman
11352,Richard Dreyfuss|Holly Hunter|John Goodman|Audrey Hepburn|Brad Johnson
11895,Bubba Smith|David Graf|Michael Winslow|Leslie Easterbrook|G. W. Bailey
10344,Eric Stoltz|Daphne Zuniga|Lee Richardson|John Getz|Frank C. Turner
24739,Anthony Edwards|Mare Winningham|John Agar|Lou Hancock|Mykelti Williamson
6951,Tom Hanks|Mare Winningham|Craig T. Nelson|Scott Paulin|John McIntire
7452,Helen Mirren|Michael Gambon|Tim Roth|Richard Bohringer|Alan Howard
14550,Michael Keaton|Christopher Lloyd|Peter Boyle|Stephen Furst|Lorraine Bracco
11497,Burt Reynolds|Dom DeLuise|Judith Barsi|Melba Moore|Daryl Gilley
19124,Rutger Hauer|Terry O'Quinn|Brandon Call|Noble Willingham|Lisa Blount
9085,Eddie Murphy|Richard Pryor|Redd Foxx|Danny Aiello|Michael Lerner
12150,Al Pacino|John Goodman|Michael Rooker|William Hickey|Richard Jenkins
15433,David Jason|Amanda Root
10493,Nicole Kidman|Sam Neill|Billy Zane|George Shevtsov|Rod Mullinar
11342,Julian Sands|Lori Singer|Richard E. Grant|Mary Woronov|Kevin O'Brien
505,Mickey Rourke|Ellen Barkin|Morgan Freeman|Forest Whitaker|Elizabeth McGovern
12521,Michael Murphy|Mitch Pileggi|Sam Scarber|Camille Cooper|Ted Raimi
14776,Richard E. Grant|Rachel Ward|Richard Wilson|Jacqueline Tong|John Shrapnel
403,Morgan Freeman|Jessica Tandy|Dan Aykroyd|Patti LuPone|Esther Rolle
86962,Robert Englund|Jill Schoelen|Alex Hyde-White|Bill Nighy|Stephanie Lawrence
11562,Woody Allen|Martin Landau|Anjelica Huston|Joanna Gleason|Alan Alda
4105,Michael Douglas|Andy GarcÃ­a|Kate Capshaw|Shigeru KÃ´yama|John Spencer
28165,Ron Fazio|John Altamura|Phoebe Legere|Rick Collins|Rikiya Yasuoka
22611,Gabriel Damon|Mickey Rooney|Rene Auberjonois|Danny Mann|Laura Mooney
9686,Woody Allen|Marvin Chatinover|Mae Questel|Mia Farrow|Molly Regan
5203,Jacqueline Bisset|CarrÃ© Otis|Mickey Rourke|Assumpta Serna|Bruce Greenwood
19236,Axel Jodorowsky|Blanca Guerra|Guy Stockwell|Thelma Tixou|Sabrina Dennison
10875,Jeff Bridges|Michelle Pfeiffer|Beau Bridges|Ellie Raab|Xander Berkeley
10860,Sally Field|Dolly Parton|Shirley MacLaine|Julia Roberts|Daryl Hannah
10161,Daniel Day-Lewis|Brenda Fricker|Alison Whelan|Declan Croghan|Eanna MacLiam
11607,Taurean Blacque|Nancy Everhard|Greg Evigan|Miguel Ferrer|Nia Peeples
25199,Robyn Lively|Dan Gauthier|Joshua John Miller|Caren Kaye|Dick Sargent
17819,Tom Selleck|Paulina Porizkova|William Daniels|James Farentino|Patrick Wayne
3064,Cybill Shepherd|Robert Downey Jr.|Mary Stuart Masterson|Christopher McDonald|Josef Sommer
28169,Ron Fazio|John Altamura|Rick Collins|Phoebe Legere|Lisa Gaye
925,Ossie Davis|Danny Aiello|Giancarlo Esposito|Richard Edson|Spike Lee
26953,Paul Le Mat|William Hickey|Irene Miracle|Jimmie F. Skaggs|Robin Frates
10705,Kenneth Branagh|Derek Jacobi|Brian Blessed|James Larkin|Paul Scofield
1779,Michael Moore|Roger B. Smith|Rhonda Britton|Fred Ross
21512,Rutger Hauer|Joan Chen|Delroy Lindo|Anna Katarina|Vincent D'Onofrio
31606,Gene Hackman|Joanna Cassidy|Tommy Lee Jones|John Heard|Dennis Franz
17362,Patrick Dempsey|Kirstie Alley|Carrie Fisher|Kate Jackson|Nancy Valen
11305,Masatoshi Nagase|Youki Kudoh|Joe Strummer|Nicoletta Braschi|Steve Buscemi
19142,Louis Jourdan|Heather Locklear|Sarah Douglas|Dick Durock|Joey Sagal
11937,Lena Farugia|Hans Strydom|Eiros|N!xau|Nadies
11361,Donald Pleasence|Danielle Harris|Ellie Cornell|Beau Starr|Don Shanks
2028,John Cusack|Ione Skye|John Mahoney|Lili Taylor|Amy Brooks
15142,Corey Feldman|Corey Haim|Jason Robards|Meredith Salenger|Piper Laurie
27418,Patrick Swayze|Liam Neeson|Adam Baldwin|Helen Hunt|Bill Paxton
8216,Donna Akersten|Stuart Devenie|Mark Hadlow|Brian Sergent|Ross Jolly
11475,Matti PellonpÃ¤Ã¤|Kari VÃ¤Ã¤nÃ¤nen|Sakke JÃ¤rvenpÃ¤Ã¤|Heikki Keskinen|Pimme Korhonen
15618,Gary Graham|Anne-Marie Johnson|Paul Koslo|Robert Sampson|Danny Kamekona
39787,Robert De Niro|Kathy Baker|Ed Harris|Ivar Brogger|Jordan Lund
22102,Shelley Long|Craig T. Nelson|Betty Thomas|Mary Gross|Carla Gugino
4296,Kris Kristofferson|Cheryl Ladd|Daniel J. Travanti|Robert Joy|Lloyd Bochner
2323,Kevin Costner|Amy Madigan|Gaby Hoffmann|Ray Liotta|Timothy Busfield
11828,Tim Robbins|Mickey Rooney|Eartha Kitt|Terry Jones|Imogen Stubbs
10135,Patrick Swayze|Kelly Lynch|Sam Elliott|Ben Gazzara|Marshall R. Teague
14628,Chevy Chase|Hal Holbrook|Julianne Phillips|R. Lee Ermey|Richard Libertini
29185,F. Murray Abraham|Laila Robins|David Rasche|Tom Selleck|Todd Graff
2263,Jessica Lange|Armin Mueller-Stahl|Donald Moffat|Lukas Haas|Cheryl Lynn Bruce
31004,Denzel Washington|James Fox|Mimi Rogers|M. Emmet Walsh|Sheryl Lee Ralph
16182,Adrian Rawlins|Bernard Hepton|David Daker|Pauline Moran|David Ryall
1380,Christian Slater|Tony Hawk|Stacy Peralta|Rodney Mullen|Peter Kwong
47045,Tony Danza|Ami Dolenz|Catherine Hicks|Wallace Shawn|Dick O'Neill
31608,Nick Nolte|Martin Short|Sarah Rowland Doroff|James Earl Jones|Alan Ruck
34312,Pamela Springsteen|Tracy Griffith|Michael J. Pollard|Mark Oliver|Haynes Brooke
18111,Jeffrey Combs|Bruce Abbott|Claude Earl Jones|Fabiana Udenio|David Gale
37606,Colin Firth|Annette Bening|Meg Tilly|Fairuza Balk|SiÃ¢n Phillips
476,Matt Dillon|Kelly Lynch|James Le Gros|Heather Graham|Grace Zabriskie
183,Fred Savage|Luke Edwards|Beau Bridges|Christian Slater|Jenny Lewis
26360,David Gahan|Martin Gore|Andrew Fletcher|Alan Wilder
19157,Adam Sandler|Scott LaRose|Tom Hodges|Lisa Collins|Adam Rifkin
24077,Jeff Goldblum|Emma Thompson|Rowan Atkinson|Geraldine James|Emil Wolk
32261,John Hurt|Joanne Whalley|Bridget Fonda|Ian McKellen|Jeroen KrabbÃ©
11465,Dennis Quaid|Winona Ryder|John Doe|Stephen Tobolowsky|Alec Baldwin
38695,Michel Blanc|Sandrine Bonnaire|Luc Thuillier|AndrÃ© Wilms|Philippe Dormoy
11959,"""Weird Al"" Yankovic|Victoria Jackson|Michael Richards|David Bowe|Fran Drescher"
14621,Morgan Freeman|Beverly Todd|Robert Guillaume|Ethan Phillips|Lynne Thigpen
17190,Matthew Modine|Christine Lahti|Todd Field|Daphne Zuniga|Zakes Mokae
20006,Clint Eastwood|Bernadette Peters|Timothy Carhart|Jim Carrey|Tiffany Gail Robinson
300589,Robert Duvall|Tommy Lee Jones|Danny Glover|Diane Lane|Robert Urich
31583,Val Kilmer|Joanne Whalley|Michael Madsen|Nick Dimitri|Pat Mulligan
22244,Billy Warlock|Connie Danese|Ben Slack|Evan Richards|Patrice Jennings
15138,Fred Savage|Howie Mandel|Daniel Stern|Margaret Whitton|Rick Ducommun
32059,Kevin Kline|Susan Sarandon|Mary Elizabeth Mastrantonio|Harvey Keitel|Danny Aiello
19118,Richard Dreyfuss|David Johansen|Teri Garr|Jennifer Tilly|Allen Garfield
38084,Lance Henriksen|Brion James|Rita Taggart|Dedee Pfeiffer|Aron Eisenberg
141859,Charles Dance|Phyllis Logan|Patrick Ryecart|Lady Marcia Fitzalan-Howard|Ed Devereaux
20607,Antonio Resines|JosÃ© Sazatornil|Manuel Alexandre|Fedra Lorente|Luis Ciges
11157,Meryl Streep|Ed Begley Jr.|Linda Hunt|Roseanne Barr|Sylvia Miles
10551,Sean Connery|Dustin Hoffman|Matthew Broderick|Rosanna DeSoto|Janet Carroll
31150,Elizabeth Cox|RenÃ©e Estevez|Dan Hicks|Bruce Campbell|Sam Raimi
52106,Paolo Villaggio|Antonio Allocca|Camillo Milli|Gianpaolo Saccarola|Margit Evelyn Newton
28774,Christopher Walken|Lindsay Crouse|Frances Sternhagen|Andreas Katsulas|Terri Hanauer
30666,Terry O'Quinn|Meg Foster|Caroline Williams|Jonathan Brandis|Henry Brown
20423,Jim Lovell|Russell Schweickart|Eugene Cernan|Michael Collins|Charles Conrad
10020,Paige O'Hara|Robby Benson|Richard White|Jerry Orbach|David Ogden Stiers
280,Arnold Schwarzenegger|Linda Hamilton|Edward Furlong|Robert Patrick|Earl Boen
879,Robin Williams|Dustin Hoffman|Julia Roberts|Bob Hoskins|Caroline Goodall
8367,Kevin Costner|Morgan Freeman|Christian Slater|Mary Elizabeth Mastrantonio|Alan Rickman
8010,Christopher Lambert|Sean Connery|Virginia Madsen|Michael Ironside|John C. McGinley
1598,Robert De Niro|Nick Nolte|Jessica Lange|Juliette Lewis|Joe Don Baker
174,William Shatner|Leonard Nimoy|DeForest Kelley|James Doohan|George Takei
37137,Leslie Nielsen|Priscilla Presley|George Kennedy|O.J. Simpson|Robert Goulet
1089,Patrick Swayze|Keanu Reeves|Gary Busey|Lori Petty|John C. McGinley
1649,Keanu Reeves|Alex Winter|George Carlin|William Sadler|Joss Ackland
2924,Kurt Russell|William Baldwin|Robert De Niro|Donald Sutherland|Jennifer Jason Leigh
2907,RaÃºl JuliÃ¡|Anjelica Huston|Christopher Lloyd|Christina Ricci|Carel Struycken
9292,Bruce Willis|Danny Aiello|Andie MacDowell|James Coburn|Richard E. Grant
10249,Billy Campbell|Jennifer Connelly|Alan Arkin|Timothy Dalton|Paul Sorvino
1541,Susan Sarandon|Geena Davis|Harvey Keitel|Brad Pitt|Michael Madsen
10537,Val Kilmer|Meg Ryan|Kyle MacLachlan|Frank Whaley|Kevin Dillon
1497,Paige Turco|David Warner|Michelan Sisti|Leif Tilden|Kenn Scott
11933,Chevy Chase|Dan Aykroyd|John Candy|Demi Moore|Valri Bromfield
10380,Phillip Glasser|James Stewart|Erica Yohn|Catherine Cavadini|Nehemiah Persoff
274,Jodie Foster|Anthony Hopkins|Scott Glenn|Ted Levine|Anthony Heald
290,John Turturro|John Goodman|Judy Davis|Michael Lerner|Tony Shalhoub
4032,Anna Chlumsky|Macaulay Culkin|Dan Aykroyd|Jamie Lee Curtis|Richard Masur
9079,Julia Roberts|Campbell Scott|Vincent D'Onofrio|Colleen Dewhurst|David Selby
11284,Robert Englund|Lisa Zane|Shon Greenblatt|Lezlie Deane|Ricky Dean Logan
468,River Phoenix|Keanu Reeves|James Russo|William Richert|Rodney Harvey
9319,Bruce Willis|Damon Wayans|Chelsea Field|Noble Willingham|Halle Berry
820,Kevin Costner|Tommy Lee Jones|Gary Oldman|Kevin Bacon|Michael Rooker
