id,keyword
9566,sport|luck|san francisco giants|child custody|baseball pitcher
7095,age difference|appearance|body exchange|genetics
1592,corruption|bishop|court case|pornographic video|court
11867,scientist bar|electrical torture|pretending to be a prostitute|sprayed with water|pressure washer
10684,gulf war|pilot|us army|praise|rescue mission
9716,paris|venice|adultery|robbery|lovesickness
9591,pop star|musical|record label|music|music band
10280,blow job|curse|fat suit|steven king
10607,date|slang|hip-hop|cousin|parody
9401,detective|assassin|jealousy|hostage|cocaine
9400,single parent|bank robber|last chance|los angeles
36758,europe|friendship|intellectual|money|american
9100,witch|suicide attempt|becoming an adult|puberty|sorcery
18862,basement|children|divorce
7300,single parent|single father
8766,artificial intelligence|engineer|hell|pinhead|demon
9101,submarine|us navy|misfit
11543,sport|handicap|sexual favor|star spangled banner|bowling team
21539,angel|church choir|gospel|reverend|crisis of faith
18555,tattoo|prison|based on novel|hostage|fight
9625,secret agent|past|cop|series of murders|homicide detective
10723,undercover|friendship|police|cop|bullet wound
8866,radio presenter|false identity|decoy|beguilement|love
9431,female nudity|brothel|vampire
8818,hooker|deification|dancehall hostess|perÃ³nism|argentine president
11103,boat|amnesia|honeymoon|vacation|remake
11062,corruption|undercover|war on drugs|mayor|drug dealer
10543,psychopath|teenage girl
2074,lsd|looking for  birth parents|half-brother|independent film
10938,london|gay|gay kiss|coming out|homosexuality
8744,brother brother relationship|bar|gun|hostage|siege
9304,clone|mistake in person|cloning|experiment gone wrong|construction
549,new york|sex|drug abuse|homeless person|new love
9460,library|martial arts|bookshop|chinese mafia|police
9333,prohibition|texas|gang war|mafia|on the run
10861,mistake in person|dying and death|twin brother|russian mafia
18550,hacker|undercover agent|mafia|chain gang|fugitive
11112,career|sexism|autonomy|broker|wall street
11363,brother brother relationship|taxi|ex-girlfriend|love of one's life|bride
47333,aunt|gentleman
17182,rape|gun|self-defense|grieving parents
3179,washington d.c.|casino|hotel|sun|television
10546,tattoo|loss of son|crow|independent film|duel
20539,witch|massachusetts|passion|satan|curse
18220,sex|obsession|diary|murder|student
13685,brother brother relationship|robbery|burglar|language barrier|motel
10539,based on novel|garden|loss of parents|magic potion|aunt
10874,island|pirate gang|puppet|treasure hunt
3573,based on novel|make a match|jane austen|matchmaking
11000,gay|travestie|homophobia|gay kiss|coming out
10478,lover (female)|golf|man-woman relation|sport|woman between two men
9308,high school|school|spoof|los angeles
2925,divorce|divorced woman|reunited friends
19164,dinosaur
28005,poetry|eroticism|woman director
12498,independent film|repair shop|southern|death threat|story
11159,london|secret|socially deprived family|reunion|mother daughter relationship
9819,sister sister relationship|sister|leukemia|reunion|cancer
20927,florist|family relationships
11076,loss of mother|canada|inventor|daughter|rescue
31640,robbery|gun|fight|love|murder
9095,servant|monster|laboratory|jekyll and hyde|housemaid
10586,africa|lion|bridge|based on true story|kenya
44705,love|disguise
26890,independent film|woman director
2045,wife husband relationship|experiment|police|murder|suspense
7863,letter|jumping|child prodigy|pool|pianist
10549,mother|denmark|loss of father|prince|shakespeare adaptation
9623,jurors|blackmail|court case|son|trial
26748,sheriff|family secrets|dark secrets
36355,dolphin|florida|florida keys|summer
18203,jazz|restaurant|independent film|food|italian restaurant
12606,hawaii|wedding|family vacation|family|woman director
11525,hacker|virtual reality|computer|sword fight
9283,hometown
36915,alcohol|sex|detective|confession|based on novel
10990,prostitute|investigation|special unit|police|celebrity
11069,small town|stranded|graboids|giant worm|oil refinery
11511,new york|wish|genie
6346,ku klux klan|doomed man
10534,female nudity|sailing trip|diary|sailing|survival
9099,gulf war|us army|based on tv series|military spoof
11229,prison|attempt to escape|step father|independent film|hitchhiker
10535,atomic bomb|spoof|james bond spoof
12656,brother brother relationship|corruption|police|stripper|love
9826,secret identity|gold|gangster boss|phantom|silver
18975,italy|father-son relationship|pinocchio|love|school
9536,biotope|vegetarian|pollution
17795,white house|u.s. president|national security agency|danger|sable
2928,angel|vice|road trip|reporter|dog
11306,new york|surgeon|british|suspense|morgue
13997,nitrous oxide|candid camera|double act|political satire|crooked politician
19042,dog
20759,boxer|sport|promoter
1770,civil war|fight|president elections|freedom fighter|chinese civil war
23945,robbery|chase scence|carpool
16299,independent film|conspiracy theory|aftercreditsstinger
25189,sex|professor|wedding|woman director|columbia university
9302,miami|television|career|vitamin b|reporter
27681,sister sister relationship|comet|high school|boyfriend|parents
42314,shakespeare|performance art
19002,experiment|drug lord|darkman
9450,brass band|province|music competition|music band
26787,horse|fairy tale|giant
8052,gambling|prostitute|casino|cheating|blackmail
25518,woman director
15691,clock|time|time travel|millenium|space
27845,independent film
10690,killer robot|space war|dangerous|state of emergency
26949,world war i|hemmingway
11107,new york|trainer|chauffeur|role of women|sport
18414,based on tv series|scientist|drug|pharmaceuticals
12709,painter|sex|flower|bedroom|court
9306,monster|experiment|island|mutation|genetics
16003,brother brother relationship|rape|poacher|rural setting|dirty cop
12559,date|transporter|assassination|white house|u.s. president
25750,sheriff|night|barn|sequel|children
10988,wife husband relationship|violent husband|planned murder|rival in love|extramarital affair
36344,pilot|polar bear|poacher|alaska|plane crash
17414,boss|fistfight|bully|orangutan|hotel manager
2699,shipwreck|ship|titanic|ocean liner|disaster
23570,independent film|mistaken identity
9568,nudity|trauma|victim|surprise|murder
25355,independent film
13891,judge|independent film|extremist
19287,princess|space|leprechaun
16233,shakespeare
23449,boston|irish-american|sport|basketball|kidnapping
16448,missouri|independent film|mechanic|closeted homosexual|improvisation
37702,martial arts|secret agent
27770,exorcism|daughter|supernatural|sequel|possession
38223,spy|secret|nanny|notebook|binoculars
28059,independent film
12254,marriage proposal|make a match
32308,baseball|sport|monkey|chimpanzee|animal actor
31908,assassin|widow|trial|civil rights|activist
15674,witch|secret|magic|high school|bikini
3065,tastelessness|film and cinema|based on tv series|spoof|robot
11962,flat|music|relation|rent|lodger
49763,werewolf|dog|norse mythology|animal horror|lycanthrope
40001,role reversal|mistaken identity|train wreck
3587,circus|aunt|imaginary friend|magician
17204,child murderer|right and justice
10548,underdog|boxer|disrespect|sport|zaire
28121,revenge|african american|dating
98,rome|gladiator|roman empire|slavery|battlefield
77,individual|insulin|tattoo|waitress|amnesia
8871,holiday|christmas party|new love|santa claus|village
8358,exotic island|suicide attempt|volleyball|loneliness|plane crash
107,gypsy|bare knuckle boxing|slang|trailer park|pig
955,terror|spain|cia|helicopter|secret identity
1636,love of one's life|mephisto|wish|sale of soul|pact with the devil
4247,sex|garage|psychopath|crude humor|drug
11688,central and south america|birthday|emperor|palace|kingdom
3981,women|telepathy|supernatural powers|advertising executive|woman director
10567,cataclysm|asteroid|leader|comet|animation
4327,martial arts|female friendship|millionaire|agent
7443,chicken|freedom|escape|chicken farm|pie machine
2024,rebel|southern u.s.|loss of son|martial arts|general
6282,bar|musical|beautiful woman
2085,martial arts|hip-hop|oakland
3536,submarine|world war ii|north atlantic|mission
71,workers' quarter|dancing class|strike|northern england|scholarship
9679,brother brother relationship|detective|car race|car thief|blackmail
462,biography|based on true story|single mother|water pollution|environmental law
1597,cia|airport|cat|jew|orderly
134,prophecy|southern u.s.|music record|country music|mississippi
2787,darkness|dystopia|comet|alien life-form|survival
14181,finances|stock broker|investment firm
10501,gold|horse|sword fight
1493,undercover agent|beauty contest|terrorism
10559,new york|mother|detective|baseball|radio
641,drug addiction|junkie|heroin|speed|diet
10647,child's point of view|good deed|exotic dancer|schoolteacher|extra credit assignment
16366,bible|faith
9383,killing|experiment with human beings|scientist|invisible man|science experiment
9600,ç»åœ°å¥¶éœ¸|å§åº•è‚¥å¦ˆ|bigçˆ†ä»»åŠ¡|è¶…çº§å¦ˆå¦ˆ
1359,based on novel|underwear|wall street|psychopath|ronald reagan
16,individual|dancing|usa|robbery|factory worker
9285,female nudity|sex|sexism|sperm bank|erection
10637,ku klux klan|american football|trainer|sports team|race politics
2046,fortune teller|dream|pond|extrasensory perception
4958,competition|world war i|great depression|caddy|savannah
1900,usa|war on drugs|drug traffic|drug dealer|drug smuggle
8859,dude|amnesia|idiot|auto|friendship
5994,christmas|weihnachten
24102,family relationships|dinosaur
8452,clone|future|murder|cloning|laser gun
11478,journalist|secret society|pizza|wealth|pay phone
13930,bird|pixar animated short|clique|awkward appearance
2123,schizophrenia|ex-cop|aftercreditsstinger|duringcreditsstinger
8584,princess|sioux|travel|rescue|chinese
9741,train accident|marriage crisis|invulnerability|superhero|suspense
5551,nasa|space travel|pension|astronaut
2069,bounty|gangster boss|montreal|gangster|dentist
786,hotel room|san diego|drug addiction|stewardess|overdose
1588,cheerleader|sport|high school|teenage girl|cheerleading
392,chocolate|mayor|praline|singles|mother daughter relationship
243,chicago|music record|rock and roll|record store|soul
8870,mars|future|astronaut|science|catastrophe
2067,mars|spacecraft|space travel|alien|long take
8843,drowning|therapist|virtual reality|serial killer|psychopathy
479,corruption|black people|italo-american|brother sister relationship|drug dealer
15653,sport
10461,ritual|pornographic video|car crash|dvd
10393,american football|strike|sport|coach|misfit
10685,chicago|fbi|menace|covered investigation|state of emergency
889,waitress|marriage proposal|flirt|stone age|best friend
7290,u.s. president|intelligence|spoof
11973,u.s. president|atomic bomb|john f. kennedy|kubakrise|threat
1907,hippie|exotic island|beach|map|group dynamics
1619,sperm bank|from rags to riches|millionaire
16234,dc comics|superhero|cyberpunk|save the neighborhood|super powers
2133,us air force|grocery|jamaican|meteorologist|rescue boat
9678,father-son relationship|mephisto|siblings|bulldogg
19457,corruption|subway|infiltration|criminal
7450,monster|galaxy|dystopia|space|alien
10468,alcoholism|entzug|urteil|car crash|wedding
4234,mask|metal detector|film director|ex-cop|reporter
10429,hacker|internet|hacking|computer hacker
11678,himalaya|pakistan|climbing|k2|mountaineering
2155,prison|robbery|role reversal|extramarital affair
10473,magic|heart|legend|kingdom|immortality
10569,bank|restaurant|role of women|bank robber|wife
16187,toys|buzz|lightyear
15655,owl|donkey|tiger|piglet|bear
10471,prison|repayment|gang war|boy gang|revenge
10577,vampire|dracula|vlad
13526,suspense|woman director
13785,illinois|pet shop|poodle|independent film|mockumentary
7093,france|cook|prince
12212,film making|high school|serial killer|aftercreditsstinger
11978,diving|us navy
10479,vietnam veteran|wound|court case|colony|life-saver
711,upper class|brother brother relationship|scotland|poetry|based on novel
10687,independent film|awol|fort polk louisiana|target practice|guitar player
20682,detective|treasure|love|romance|theft
20455,video game|monster|loss of energy|egg|computer
10571,soulmates|new love|platonic love|lovers|girlfriend
9871,sister sister relationship|puberty|longing|menstruation|werewolf
10481,london|prison|release from prison|women's prison|society for the prevention of cruelty to animals
12107,alter ego|mad scientist|family|dean|duringcreditsstinger
34729,witness protection|sydney|twins|american abroad|young teens
4967,love triangle|rabbi|priest|catholicism
5833,holiday|assistant|song|tricks|cartoon
10383,pedophilia|daughter|anti-christ|incest
10384,black people|starships|future|star|supernova
5458,sex|camera|horseback riding|private school|uniform
876,imperator|rebel|prophecy|telepathy|sandstorm
10862,chance|widow|stroke of fate|encounter|destiny
6521,politics|suspense
10642,college|lost and found|older brother younger sister|woman director|young adult
10564,california|baby|supermarket|oklahoma|pregnancy and birth
10480,independent film|shot in the head|soap opera|used car dealer|nurse uniform
11983,hostage|new love|suspense|agent
11398,china|chinese woman|secret agent|conspiracy of murder|united nations
11004,adultery|robbery|based on novel|professor|college
4244,age difference|midlife crisis|suppressed past|self-awareness|childhood memory
9519,tattoo|kidnapper|gangster boss|delinquent|psychopathic killer
16340,paris|invention
12211,loss of lover|antiquary|loss of powers|death of a friend|immortality
14736,lovers|affection|sport|basketball|high school basketball
10597,holiday|disc jockey|becoming an adult|puberty|first time
10035,first time|feminism|underwear|college|kicker
14629,woman director
11826,spain|sex|nudity|psychopath|murder
10391,sister sister relationship|autism|mephisto|satanism|ersatz
18041,college|suspense|gossip|rumor|social experiment
10876,asylum|french revolution|french|smuggling|maid
318,hotel|confidence|junkie|book|friendship
1831,gay|parents kids relationship|custody battle|flush|yoga
11849,opression|emperor|verlies|governance|dragon
9456,sister sister relationship|independent film|electric chair|Â 
16888,female nudity|tattoo|radio|cheat on husband|eating contest
9791,guitar|jail guard|strike|prison warden|survival
10688,shakespeare|loss of lover|loss of father|father murder|father
10562,rape|suspicion of murder|jogging|sexual murder|suspense
20697,wrestling|sport
12490,prosecution|gang of thieves|painting|master thief|police officer
10560,new york|competition|dancer|dance|ball
5001,suicide|gay|new york|cuba|aids
41275,snake|airplane|animal in title|scientist|military
2621,transplantation|love of one's life|veterinarian|woman director
18884,war crimes
11531,witch|video|vision|forest
10472,lovesickness|new love|love of one's life|relocation|man-woman relation
2360,drug dealer|greenhouse|police|drug|hoodlum
22597,gay|roommate|male friendship|in vitro fertilisation|romantic comedy
36897,pokÃ©mon
919,military base|victim of murder|jeep
18074,musical
10416,noises|alien life-form|erection|neue frau|alien
48246,cartoon|chipmunk|werewolf|woman director
25166,suspicion|suspect|investigation|remake|murder
16225,sex|space travel|cult cartoon|graphic violence|rotoscoping
29076,female nudity|drug cartel|nervous breakdown
12597,loss of sense of reality|nightmare|pinhead|vision
40466,crocodile|egg|toilet|prank|spring break
4226,parody|murder|student|slasher|scream
27723,gay|dancing|detective|confession|beach
21311,africa
22230,independent film
48617,loss of father|bicycle|daughter|family relationships|father daughter relationship
14805,ex-con
36657,mutant|marvel comic|based on comic book|superhuman|storm
19348,sport|woman director
28031,sex|sexuality|nudity|lesbian|marijuana
41282,sex|fantasy|governor|high school|party
9011,angel|autopsy|car crash|fate|jumping from a window
4369,gay|love at first sight|lovesickness|homophobia|gay kiss
14195,heroin|blindfold|bong|perversion|burned alive
12806,gay|sea|coming out|first time|best friend
10763,private life|ladies' man|doctor|gynecologist|charm
10641,new love|love of one's life|unexpected happiness|dying and death|success
29572,dancing|france|usa|england|gypsy
16275,stand-up|stand up comedy
5257,nasa|australia|moon landing|independent film|moon walk
18168,sex|waitress|sister sister relationship|infidelity|virgin
27745,biography|sex pistols|punk rock|rock music|retrospective
12619,rape|sex|small town|virgin|psychopath
18002,london|gang war|ambition|organized crime|gang
10697,infidelity|cheating|staging|lover|theatre play
10978,parents kids relationship|sweden|wedding vows|salesclerk|immigrant
18394,drug dealer|police|murder|independent film|essex
13539,car race|private school|diner
36234,sexuality|jealousy|manipulation|independent film|drug
10783,weather forecast|tv station|weather|lottery|wettermann
17908,mississippi|childhood memory|dog
101514,baby|young teens|quintuplets
36968,sorcery|spell|single father|doll|american football player
18011,leprechaun
12509,artist|success|relationship problems|alcoholism|independent film
10898,dream|fairy tale|mermaid|underwater city
24100,based on novel|independent film
197725,legend|character name in title|disney short|animated short|tall tale
10873,film director|dracula|Â nosferatu
37302,the rapture|christian film
17208,child murder|west memphis arkansas|mistake of law
742,hippie|sweden|1970s|roommate|ideology
15723,religion and supernatural|independent film|lubricant|salesman
14295,independent film
21355,dancing|chess|prisoner|coffin|wrong accusal
10394,prison|repayment|gangster boss|forgiveness|gangster
60587,biography|hollywood|tv movie|actress
21991,film making|small town|movie in movie|statutory rape|new england
10385,sister sister relationship|cheating|amnesia|crisis line|telephone
36047,woman director
97351,terrorist|media|india
20438,independent film
18292,independent film
78,artificial intelligence|man vs machine|cyborg|bounty hunter|android
601,farewell|homesickness|nasa|extraterrestrial technology|operation
1091,ice|space marine|paranoia|snow storm|norwegian
1368,prison|vietnam veteran|falsely accused person|police brutality|sheriff
6217,shotgun|attack|lingerie|incest|tied to a bed
97,video game|hacker|virtual reality|dystopia|computer
1371,transporter|trainer|boxer|dying and death|boxing match
609,father-son relationship|wife husband relationship|cemetery|hero|lie
9387,gladiator|repayment|despot|barbarian|sword and sorcerery
150,prison|convict|tough cop|fake fight|bowie knife
154,uss enterprise|genesis|asteroid|self sacrifice|midlife crisis
13342,sex|based on novel|nudity|friendship|high school
4193,detective|greece|agatha christie
11639,liberation|castle|mythical creature|mission|fantasy world
12104,berlin wall|paranoia|wall|music|adult animation
783,muslim|indian|demonstration|world war ii|imprisonment
9576,love|friends|cheating on girlfriend|cross dressing|reputation
2665,moon|space marine|coffee|space travel|spoof
262,prison|show business|entertainer|fbi|blackmail
14742,pimp|morgue|prostitution|morgue attendant
9699,robbery|detective|diamant|airplane|inspector
9442,parody|movie reference|cult film|private detective|neo-noir
17918,dc comics|based on comic book|cult director|swamp thing
11704,secret|mouse|owl|widow|crow
13396,holiday|woman director|christmas
10150,love of one's life|magician performance|prince|sorcerer's apprentice|magic wand
2623,love of one's life|navy|officer
29702,rome|giallo
15764,new york|concentration camp|holocaust|writer
8288,country house|professor|wife|lovers|makler
9037,musical|talent show|motorcycle|woman director
16281,monster|halloween|meteor|buried alive|cockroach
15739,santa claus|musical|character name in title|microphone|whistle
11314,technology|civilization|human being vs nature|living together|village and town
32085,boy|mama's boy|stop motion animation|one word title|spoof
11307,sex|based on novel|nudity|pregnancy and birth|paternity
13945,sword fight|barbarian
24740,suspense|psychological thriller
37917,tuberculosis|whorehouse|stealing a chicken
11541,civil war|embassy|indonesia|falling in love
23805,department store|rich kid|trophy wife|job termination|richard pryor
9728,lake|summer camp|murder|serial killer|slasher
11564,usa|female nudity|detective|music teacher|nudity
10676,commercial|mask|halloween|doctor|death
24226,boston|court|malpractice|alcoholic|courtroom
27088,male nudity|female nudity|prostitute|sex|sadness
12614,cabaret|musical|cross dresser
10724,flying|pilot|kampfjet|false identity|assault
22023,female nudity|corruption|mexico|child murderer|texas
27150,male nudity|female nudity|martial arts|kung fu|showdown
16235,child abuse|sex|brother sister relationship|exorcism|poltergeist
16363,brothel|corset|crusader|musical|governor
23943,female nudity|sex|telekinesis|nerd|high school
17590,murder|suspense|playwright
9343,plantation|peru|amazon|opera house|rubber plantation
14373,rape|detective|drug traffic|vigilante|revenge
16441,sword fight|animal
11949,musical|music|concert|british|sketch
10275,kung fu|loss of father|monastery
27273,dragon
47886,male nudity|female nudity|detective|shower|nudity
24266,river|horse|ranch|australia|brumby
47955,alcohol|based on novel|burglar|trainer|police
27726,monster|legend
30060,tragic|dog|adult animation
10831,adultery|drawing and painting|witshire|southhampton
41378,ambush|kung fu|ninjas|bloodbath|weapons history
39899,male nudity|female nudity|rape|sex|nudity
20980,rape|sex|cocaine|heroin|bisexuality
27813,siamese twins|basket|mood ring eyes
31044,television|live television
27380,dictator|soldier|electronic music score|military unit
13776,diner|baltimore maryland|fake accident|gambling debt|twenty something
27475,slasher|woman director
49483,pickpocket|orphan
42251,mutant|genetics|space|planet
19415,male nudity|female nudity|greece|nudity|vacation
31858,prison|skinhead|authority|police|racism
47957,male nudity|female nudity|summer camp|psychopath|woods
37165,claustrophobia|hidden camera|dystopia|reality show|make believe
95,saving the world|paris|moon|cataclysm|asteroid
10674,homeland|musical|training|daughter|cricket
36647,suicide|hero|vampire|fistfight|supernatural
115,white russian|dude|bowling|vietnam veteran|carpet
857,killing|loss of brother|loss of lover|war crimes|self sacrifice
9732,africa|baby|lion|friendship
2109,two man army|consul|crime lord|art treasures|reference to chelsea clinton
9487,winter|fight|ant|invention|collector
9837,moses|egypt|pyramid|exodus|kingdom
8916,general|hero|worker|ant|work
10216,dna|slime
8195,arms deal|shot in the chest|audi|impostor|case
2666,soul|sleep|manipulation|future|dystopia
617,upper class|poison|sailboat|rape|sexual abuse
544,surgeon|stalker|romantic comedy|dream girl|taboo
846,bomb|helicopter|secret|obsession|extraterrestrial technology
73,usa|neo-nazi|prison|skinhead|brother brother relationship
12159,paradise|soul|underworld|heaven|painting
9798,corruption|washington d.c.|helicopter|falsely accused person|identity
9313,france|swordplay|mask|musketeer
8656,u.s. president|nasa|metereologist|space mission|comet
2157,time travel|sabotage|deep space explorer
9631,corruption|hostage|pension|innocence|police
297,life and death|love at first sight|broken engagement|fireworks|religion and supernatural
944,lapd|house on fire|revolver
3600,competition|island|radio|bahamas|college
929,secret|atomic bomb|intelligence|missile|destroy
6435,witch|magic|sorcery|love|curse
10153,ocean|extraterrestrial technology|space marine|paranoia|raumschiffabsturz
6068,overleven|family guy
1878,gonzo journalist|sweaty face|fake identity|wedding chapel|grapefruit
1934,shakespeare|love of one's life|oscar award|theatre play|theatre group
9342,california|spy|hero|horseback riding|sword fight
10663,sport|social outcast|ridicule|lawn mower|deserted by husband
1965,jealousy|blackmail|artist|planned murder|extramarital affair
473,hacker|mathematician|helix|headache|chaos theory
795,suicide|angel|life and death|desperation|operation
9820,matchmaking|divorced|twins separated at birth|woman director
8741,based on novel|japanese|world war ii|battle assignment|invasion
9745,holiday|loss of lover|christmas party|loss of father|loss
11551,defense industry|toy shop|technical toy|soldier|prototype
3050,talking to animals|woman director
200,space opera|retribution|lieutenant commander|spacecraft officer|exploding ship
9489,romantic comedy|online dating|woman director
11808,cia|transport of prisoners|innocence|escape|agent
4518,duke|historical figure|treason|catholic|protestant
1389,journalist|bedroom|purse|trunk|elmore leonard
11003,wedding vows|marriage proposal|love of one's life|bride|bridegroom
11545,private school|lone wolf|theatre play|theatre group|theatre director
9454,france|cinderella|prince|orphan|heroine
10312,nurse|hospital|doctor|laughter
9411,angel|riddle|detective|bible|police
9877,college|murder|urban legend|slasher|killer
10220,gambling|law|compulsive gambling|roulette|gain
4415,falsely accused person|prisoner|blackmail|french revolution|motherly love
9424,suicide|sex|island|nightmare|chase
9447,piggy bank|shortage of money|pig|farm|piglet
10941,fight|flying saucer|alien phenomenons|artifact|space centre
100,ambush|alcohol|shotgun|tea|joint
11508,hotel|butler|low budget|family relationships|campy
17037,holiday|woman director|christmas
9441,divorce|rebellious daughter|freeze frame|custody|school play
9429,night life|nightclub|flower|flower shop|make a match
547,love triangle|new york|montana|attachment to nature|confidence
9822,gorilla|dying and death
9715,texas|telegram|despair|leaving one's family|funeral
11932,puppet|evil doll|killer toys|toy comes to life|chucky
9945,turning into a vampire
3682,new york|sex|nightclub|money|drug
9410,artist|artists' life|childhood memory
20235,teamwork|friendship|princess
9882,islam|muslim|car bomb|fbi agent
8688,casino|political activism|boxer|mission of murder|boxing match
9827,"sheriff|village and town|los angeles|alternate life form|snowfield, co"
9440,white house|u.s. president|president elections|scandal|george w. bush
10215,double life|commercial|fantasy|chance|marketing
26269,ex-cop|retired
16980,new york|sex|dancer|sexuality|depression
9320,london|weather manipulation|wretch
24793,experiment|time travel|knight|king arthur
8838,assassin|loss of family|fbi|national security agency|boy
22796,illegitimate son
9448,bungee-jump|black comedy|cigarette smoking|slow motion|video store
2657,brother sister relationship|dystopia|tv series|book burning|racism
11568,prison|blues|half-brother|orphanage|band
9469,prison|father-son relationship|homicide|begnadigung|release from prison
11258,sheriff|rain|evacuation|armored car|crook
9422,success|advancement|right and justice|leukemia|lawyer
14533,aids|biography|addiction|fashion|top model
10683,rape|sister sister relationship|lover (female)|pedophilia|sister
11702,usa|china|assassin|assault rifle|drug dealer
9458,donation|paranoia|terminal illness|leukemia|criminal
1808,gay|great britain|glam rock|bisexual|music journalism
6396,punk|independent film
46992,sister sister relationship|cellist|career|musician|concert
3513,rebel|shepherd|morocco|foreign legionaire
18316,fbi|truck
28302,kingdom|turtle|rescue|sorceress
9276,american football|alien life-form|high school|teacher|teenager
825,sex|adultery|hotel|aids|wedding vows
9821,ohio|coming of age|disabled|learning disability|birth defect
9466,exzentrik|independent film|reporter|ex-wife|spectacle
9033,angel|monk|autopsy|symbol|hospital
14013,stadium|invention|sport|mascot|party
9812,drug dealer|marijuana
9713,salesclerk|television|tv ratings|guru|television producer
7096,kÃ¶nig arthur
16146,cemetery|mausoleum|tall man|sentinals
15805,super powers|mr. freeze
15037,alcohol|regret|homophobia|radio|cheerleader
11675,california|new identity|halloween|witness protection|boarding school
11252,shower|motel|stolen money|based on ed gein
12706,gambling|casino|writer's block|independent film|crime
2042,civil war|women|rape|mercenary|war
9457,ocean liner|sea monster|jewel heist|armed robbery
14283,auction|violin
10223,brother brother relationship|money delivery|airplane|greed|friendship
10029,prostitute|hotel|cocaine|nudity|psychopath
9425,space marine|dystopia|alien planet|genetic engineering
9844,gay|louisiana|dying and death|step father|independent film
37636,sex|photographer|nudity|exploitation|career
8583,venice|inquisition|beauty|courtesan|16th century
36136,robbery|murder|violence|drug|addict
30949,sex|scam|cigarette smoking|writer|fake kidnapping
14557,college|drug|fraternity house|pot|teen suicide
9771,baseball|trainer|baseball bat|career|training
9452,mission of murder|politics|election campaign|liberal|swearing
14444,brother brother relationship|baby|home|pregnancy and birth|sequel
12488,secret|to shoot dead|daughter|lawyer
35680,children|woman director
13151,crime solving
17915,dance|sport|beautiful woman|dance contest|ballroom dancing
8129,glasgow|funeral|american football coach|professional soccer player|debt
10616,competition|assassination|yakuza|hitman|revenge
12538,blindness and impaired vision|woman director
17941,horse|farm|fall|borderline personality disorder|suspense
9464,prison|gambling|compulsive gambling
9490,smoking|company|marijuana|drug|woman director
1448,sacrifice|vampire|crocodile|inspector|civil engineer
22318,alcohol|sex|adultery|heroin|police
3033,gay|film director|dying and death|biography|homosexuality
22256,running|olympic games|sport|athlete
4975,gay|painter|loss of lover|gay scene|new love
9835,italy|postman|mafia|escape|gangster
21661,american football|sport|dog
16148,detective|blackmail|independent film
27850,holiday|witch|magic|halloween|warlock
10940,earth|alien phenomenons|war|assault|space centre
19154,extraterrestrial technology|space invasion|alien
24746,independent film
11660,london|robbery|burglar|prosecution|thief
10278,death penalty|friendship|malaysia|marijuana|childhood friend
15162,chess|queen|beautiful woman|alternate dimension
10593,paris|moon|secret passage|phantom|police protection
4927,gay|ohio|homosexuality|independent film|coming of age
37498,parking garage|freighter|comic relief
10162,false identity|beguilement|lottery|village|jackpot
21736,climbing|imax|mountain climbing|mountaineering|mount everest
14577,title spoken by character|incest overtones
24525,independent film
19381,woman director
12257,waitress|infidelity|planned murder|pregnancy and birth|funeral
11855,photographer|eroticism|exhibit|gallery|girlfriend
45242,dennis the menace
38017,suspense
12229,flying|scotland|based on novel|baby|ecstasy
17127,blind date|love|falling in love|gay acceptance
11603,architect|wheelchair|leave|murder|hitchcockian
66892,mummy
47881,tall man|romania|giant
42807,bank robber|crime spree|western u.s.
33644,black people|age difference|jamaica|vacation|female protagonist
1618,condom|rock band
27472,road trip|wedding date
8545,parents kids relationship|voice|loneliness|independent film|singer
31220,single parent|based on novel|expedition|professor|college
15043,sport
36606,film director|costume|stuntman|swimming pool|filmmaker
23319,stand-up|live comedy
13907,singing|embryo|living under the bridge|music rights
44625,suicide|roommate|college|psychopath|campus
24584,gay|coming out|high school|based on play|coming of age
26618,small town|fbi|widow|murder|independent film
14662,sex|independent film|moving|beverly hills|woman director
25751,pregnant minor|children
24269,motown|biography|pop music|flashback
32302,hostage|hero|good vs evil|rivalry|crime
17074,gotham city|joker|superhero|super powers|superhuman strength
36568,parrot|research|thief|girl|mexican american
17263,book|louisiana|murder|suspense|independent film
56195,matchmaking|los angeles|twins|single father
31622,sea|captain|ship|whale
21430,independent film|near future|corporations
16129,y2k|independent film|doomsday
10144,sea|fireworks|prince|kingdom|daughter
89,saving the world|venice|holy grail|library|riddle
639,new york|wife husband relationship|restaurant|platonic love|orgasm
268,double life|dc comics|dual identity|chemical|crime fighter
165,skateboarding|flying car|car race|delorean|lightning
207,individual|philosophy|poetry|shakespeare|professor
2978,slime|ghostbuster|product placement|reincarnation|painting
709,corruption|florida|secret identity|liberation of prisoners|drug traffic
5825,holiday|boss|cigar|neighbor|christmas eve
9665,war|racism|battle|union soldier|confederate soldier
2756,ocean|sea|diving suit|flying saucer|nuclear missile
942,diplomatic immunity|loss of girlfriend|bomb squad
9618,prisoner|war on drugs|los angeles
1648,jealousy|journey in the past|sigmund freud|time travel|socrates
9494,single parent|baby|pregnancy|duringcreditsstinger|woman director
9354,inventor|ant|shrinking|riesen insekten|biene
172,federation|starfleet|uss enterprise-a|sha-ka-ree|loss of brother
10222,brother brother relationship|martial arts|wheelchair|bangkok|thailand
10160,baby|monster|nightmare|freddy krueger
10134,cyborg|future|post-apocalyptic|heilmittel|violence
