id,original_title,release_date,release_year,runtime,vote_average
19058,Down,2001-05-11,2001,111,3.7
15745,Made,2001-07-13,2001,94,5.8
14033,Soul Survivors,2001-09-06,2001,84,4.5
10836,Dagon,2001-10-12,2001,95,6.1
21997,In the Time of the Butterflies,2001-10-21,2001,95,6.1
34205,Halloweentown II: Kalabar's Revenge,2001-10-12,2001,81,6.0
25753,Children of the Corn: Revelation,2001-10-09,2001,82,4.3
35703,Holiday in the Sun,2001-11-10,2001,87,5.6
35831,BelphÃ©gor - Le fantÃ´me du Louvre,2001-04-04,2001,97,4.0
17612,Lost and Delirious,2001-01-21,2001,103,6.8
16161,Baby Boy,2001-06-27,2001,130,7.4
3003,The Lost World,2001-12-25,2001,150,6.4
15098,Manic,2001-01-27,2001,100,6.6
107548,Chori Chori Chupke Chupke,2001-03-09,2001,155,5.5
46004,The Luck of the Irish,2001-03-09,2001,86,5.3
2029,Tanguy,2001-11-21,2001,108,5.7
18828,Double Take,2001-01-12,2001,88,5.8
30140,Rivers and Tides,2001-02-13,2001,90,7.1
50573,Little Secrets,2001-10-17,2001,96,6.4
57961,Slashers,2001-01-01,2001,99,5.5
155,The Dark Knight,2008-07-16,2008,152,8.1
10681,WALLÂ·E,2008-06-22,2008,98,7.6
1726,Iron Man,2008-04-30,2008,126,7.3
8681,Taken,2008-02-18,2008,93,7.2
217,Indiana Jones and the Kingdom of the Crystal Skull,2008-05-21,2008,122,5.6
8966,Twilight,2008-11-20,2008,122,5.8
10764,Quantum of Solace,2008-10-30,2008,106,6.0
9502,Kung Fu Panda,2008-06-04,2008,90,6.8
13523,Sex Drive,2008-10-16,2008,109,5.9
11631,Mamma Mia!,2008-06-30,2008,108,6.2
4922,The Curious Case of Benjamin Button,2008-11-24,2008,166,7.2
1735,The Mummy: Tomb of the Dragon Emperor,2008-07-01,2008,112,5.1
1724,The Incredible Hulk,2008-06-12,2008,114,6.1
13223,Gran Torino,2008-12-09,2008,116,7.6
10527,Madagascar: Escape 2 Africa,2008-10-30,2008,89,6.1
11253,Hellboy II: The Golden Army,2008-07-11,2008,120,6.4
8247,Jumper,2008-02-10,2008,88,5.9
88751,Journey to the Center of the Earth,2008-07-10,2008,93,5.7
8909,Wanted,2008-06-12,2008,110,6.3
13179,Tinker Bell,2008-10-27,2008,78,6.7
12405,Slumdog Millionaire,2008-05-12,2008,120,7.5
13387,Transporter 3,2008-11-26,2008,104,5.9
2253,Valkyrie,2008-12-25,2008,121,6.6
7840,"10,000 BC",2008-02-22,2008,109,5.2
8960,Hancock,2008-07-01,2008,92,6.0
12162,The Hurt Locker,2008-10-10,2008,131,7.2
9029,What Happens in Vegas,2008-05-07,2008,99,5.8
2454,The Chronicles of Narnia: Prince Caspian,2008-05-15,2008,150,6.1
7446,Tropic Thunder,2008-08-09,2008,107,6.4
13027,Eagle Eye,2008-09-25,2008,118,6.2
14574,The Boy in the Striped Pyjamas,2008-05-07,2008,94,7.6
7555,Rambo,2008-01-24,2008,92,6.2
10483,Death Race,2008-08-22,2008,105,5.9
8328,Step Up 2: The Streets,2008-02-14,2008,98,6.4
10200,The Day the Earth Stood Still,2008-12-10,2008,103,5.1
11127,Starship Troopers 3: Marauder,2008-07-19,2008,105,4.3
11321,Seven Pounds,2008-12-18,2008,123,7.4
7191,Cloverfield,2008-01-15,2008,85,6.4
13053,Bolt,2008-11-20,2008,96,6.3
9870,Forgetting Sarah Marshall,2008-04-17,2008,111,6.3
6972,Australia,2008-11-18,2008,165,6.3
10201,Yes Man,2008-12-09,2008,104,6.3
14306,Marley & Me,2008-12-25,2008,115,6.8
12113,Body of Lies,2008-10-10,2008,128,6.5
4944,Burn After Reading,2008-09-05,2008,96,6.3
6557,27 Dresses,2008-01-10,2008,111,6.1
2309,Inkheart,2008-12-11,2008,106,5.8
8065,21,2008-03-27,2008,123,6.5
8848,The Bank Job,2008-02-28,2008,112,6.4
12133,Step Brothers,2008-07-25,2008,98,6.6
8390,"Definitely, Maybe",2008-02-08,2008,112,6.5
8676,Fool's Gold,2008-02-07,2008,112,5.3
8456,Never Back Down,2008-03-04,2008,115,6.5
10189,Pineapple Express,2008-08-06,2008,111,6.6
12163,The Wrestler,2008-09-07,2008,109,7.0
10202,Bedtime Stories,2008-12-24,2008,99,5.8
13056,Punisher: War Zone,2008-12-05,2008,102,5.5
13051,Max Payne,2008-10-16,2008,100,5.3
13515,Mirrors,2008-08-15,2008,110,6.0
7461,Vantage Point,2008-02-01,2008,90,6.2
10358,Zack and Miri Make a Porno,2008-09-18,2008,102,6.0
11665,Get Smart,2008-06-19,2008,110,5.9
15373,Role Models,2008-02-03,2008,99,6.3
13486,The Scorpion King: Rise of a Warrior,2008-07-19,2008,109,4.3
11499,Frost/Nixon,2008-10-15,2008,122,6.8
11887,High School Musical 3: Senior Year,2008-10-22,2008,116,6.1
8055,The Reader,2008-12-10,2008,124,7.1
9381,Babylon A.D.,2008-08-20,2008,101,5.4
19173,Diario de una ninfÃ³mana,2008-10-14,2008,95,5.6
8321,In Bruges,2008-02-08,2008,107,7.3
3580,Changeling,2008-01-30,2008,141,7.1
8204,The Spiderwick Chronicles,2008-02-14,2008,95,6.2
13335,Harold & Kumar Escape from Guantanamo Bay,2008-04-25,2008,107,6.0
13401,The Accidental Husband,2008-02-29,2008,90,5.2
13971,Wild Child,2008-01-01,2008,98,6.3
13012,Felon,2008-07-17,2008,103,6.9
14059,Snow Buddies,2008-02-05,2008,87,4.6
15854,Kung Fu Panda: Secrets of the Furious Five,2008-11-08,2008,25,6.4
1266,Street Kings,2008-04-10,2008,109,6.2
12182,Nick and Norah's Infinite Playlist,2008-10-03,2008,89,6.4
12193,Four Christmases,2008-11-26,2008,88,5.3
15157,Another Cinderella Story,2008-09-16,2008,90,6.2
13001,Stargate: The Ark of Truth,2008-03-11,2008,97,6.8
12620,The House Bunny,2008-08-22,2008,97,5.6
13042,Presto,2008-06-18,2008,5,8.0
12180,Star Wars: The Clone Wars,2008-08-05,2008,98,6.0
11917,Saw V,2008-10-23,2008,92,5.9
12177,The Love Guru,2008-06-20,2008,87,4.5
7459,Speed Racer,2008-05-09,2008,135,5.6
5038,Vicky Cristina Barcelona,2008-08-15,2008,96,6.7
12222,Horton Hears a Who!,2008-03-03,2008,88,6.2
12783,The Duchess,2008-09-05,2008,110,6.6
10503,Happy-Go-Lucky,2008-04-18,2008,118,5.9
1729,The Forbidden Kingdom,2008-04-18,2008,104,6.2
8881,Che: Part One,2008-09-05,2008,134,6.5
13413,BURNâ€¢E,2008-11-17,2008,8,7.9
13389,Righteous Kill,2008-09-11,2008,101,5.8
6687,Transsiberian,2008-01-18,2008,111,6.3
13291,Traitor,2008-08-23,2008,114,6.2
10661,You Don't Mess With the Zohan,2008-06-05,2008,113,5.6
13813,Defiance,2008-12-31,2008,137,6.6
21583,Management,2008-09-07,2008,94,5.1
8090,Untraceable,2008-01-22,2008,101,5.8
32790,The Good Witch,2008-01-19,2008,89,5.5
21861,LOL (Laughing Out Loud),2008-06-06,2008,103,6.4
10665,The Strangers,2008-05-29,2008,90,5.9
12914,Stargate: Continuum,2008-07-29,2008,98,6.6
10139,Milk,2008-11-26,2008,128,7.1
10529,Outlander,2008-04-24,2008,115,6.0
8836,The X Files: I Want to Believe,2008-07-24,2008,104,5.4
14359,Doubt,2008-11-27,2008,104,6.7
14976,Rachel Getting Married,2008-10-03,2008,113,6.1
14447,A Matter of Loaf and Death,2008-12-03,2008,30,7.0
13600,City of Ember,2008-10-07,2008,90,6.1
10761,Made of Honor,2008-05-02,2008,101,5.8
12184,The Other Boleyn Girl,2008-02-28,2008,115,6.3
13825,The Lazarus Project,2008-10-21,2008,100,5.9
13018,Deception,2008-04-24,2008,107,5.8
13809,RockNRolla,2008-09-04,2008,114,6.8
9030,The Eye,2008-02-01,2008,98,5.6
11671,Elegy,2008-08-08,2008,112,6.3
13184,Bangkok Dangerous,2008-08-21,2008,99,5.0
7278,Meet the Spartans,2008-01-24,2008,84,4.0
8988,Stop-Loss,2008-03-28,2008,113,6.1
8457,Drillbit Taylor,2008-03-20,2008,102,5.3
4960,"Synecdoche, New York",2008-10-24,2008,124,7.4
14197,My Sassy Girl,2008-05-26,2008,92,6.2
8338,Blindness,2008-05-14,2008,121,6.3
8285,The Spirit,2008-12-25,2008,103,4.6
14349,Sleepwalking,2008-01-14,2008,101,6.4
14637,Nothing But the Truth,2008-12-19,2008,108,6.1
13510,Eden Lake,2008-09-12,2008,91,6.8
12690,Appaloosa,2008-09-26,2008,115,6.2
17436,The Informers,2008-11-05,2008,98,4.3
8645,The Happening,2008-06-11,2008,91,4.8
13460,Doomsday,2008-03-14,2008,105,5.8
18032,The Secret of Moonacre,2008-09-06,2008,103,5.7
16763,Joy Ride 2: Dead Ahead,2008-10-07,2008,91,5.4
18533,Bronson,2008-10-09,2008,92,6.9
8885,Vals Im Bashir,2008-06-04,2008,90,7.7
13752,Max Manus,2008-12-18,2008,118,6.9
27996,Dr. Dolittle: Tail to the Chief,2008-03-04,2008,85,4.9
4564,Sex and the City,2008-05-12,2008,145,6.1
10186,The Rocker,2008-08-20,2008,102,5.4
18198,Barbie Mariposa and Her Butterfly Fairy Friends,2008-02-08,2008,75,5.4
10199,The Tale of Despereaux,2008-10-29,2008,100,5.7
13009,Zombie Strippers!,2008-04-18,2008,94,4.4
25741,Niko: LentÃ¤jÃ¤n poika,2008-09-22,2008,80,4.9
11918,Superhero Movie,2008-03-27,2008,85,4.9
12837,The Secret Life of Bees,2008-09-17,2008,114,7.2
14098,100 Feet,2008-07-22,2008,105,5.8
17606,The Other Man,2008-12-25,2008,90,5.1
14405,Beverly Hills Chihuahua,2008-10-03,2008,91,5.1
12165,The Burning Plain,2008-07-11,2008,111,6.7
4148,Revolutionary Road,2008-12-19,2008,119,6.5
4953,Be Kind Rewind,2008-01-20,2008,102,6.1
13090,Sunshine Cleaning,2008-01-18,2008,102,6.2
12889,Futurama: The Beast with a Billion Backs,2008-06-24,2008,90,6.8
14305,The Andromeda Strain,2008-05-10,2008,180,6.6
11152,The Ruins,2008-04-02,2008,91,5.1
13655,Camp Rock,2008-06-20,2008,94,5.8
12797,Ghost Town,2008-09-19,2008,102,6.1
10360,Hunger,2008-05-15,2008,96,7.1
17622,Fifty Dead Men Walking,2008-09-10,2008,117,6.0
13190,Dead Space: Downfall,2008-10-27,2008,74,6.0
13988,The Art of War II: Betrayal,2008-08-12,2008,103,4.9
13253,Futurama: Bender's Game,2008-11-03,2008,88,6.9
16353,Ong Bak 2,2008-12-04,2008,98,6.2
12178,Miss Pettigrew Lives for a Day,2008-03-07,2008,92,6.4
13150,Pride and Glory,2008-09-09,2008,130,6.3
13220,Splinter,2008-10-31,2008,82,6.0
42982,Robot Chicken: Star Wars Episode II,2008-11-16,2008,23,6.2
13827,"Surfer, Dude",2008-09-05,2008,85,5.0
8780,Baby Mama,2008-04-23,2008,99,5.8
13541,The Colour of Magic,2008-03-23,2008,191,6.2
13991,College,2008-08-28,2008,94,4.8
33409,The Stoning of Soraya M.,2008-09-07,2008,114,8.0
7353,Fireflies in the Garden,2008-02-10,2008,108,6.2
12568,Brideshead Revisited,2008-07-25,2008,133,6.0
10885,Shutter,2008-03-21,2008,85,5.4
13493,College Road Trip,2008-03-07,2008,83,5.1
21755,The Brothers Bloom,2008-09-09,2008,114,6.8
11260,Meet Dave,2008-07-08,2008,90,5.1
14154,War Games: The Dead Code,2008-07-29,2008,96,5.6
13812,Quarantine,2008-10-10,2008,89,5.3
12912,Chaos Theory,2008-03-14,2008,87,5.9
14011,Justice League: The New Frontier,2008-02-26,2008,75,6.3
12192,Pathology,2008-04-11,2008,95,5.9
6933,One Missed Call,2008-01-04,2008,87,4.8
23966,Deadgirl,2008-09-06,2008,101,4.9
12689,"Angus, Thongs and Perfect Snogging",2008-07-25,2008,100,6.5
10190,Towelhead,2008-09-12,2008,111,5.3
14851,The Escapist,2008-06-20,2008,102,6.2
22419,Camille,2008-04-13,2008,94,6.0
12085,Mad Money,2008-01-17,2008,104,5.9
13004,Barbie and the Diamond Castle,2008-01-01,2008,78,6.6
19929,9to5: Days in Porn,2008-08-24,2008,113,6.4
13690,Open Season 2,2008-09-24,2008,76,5.6
13849,The Cottage,2008-02-07,2008,92,6.4
13851,Batman: Gotham Knight,2008-07-03,2008,75,6.8
10362,Two Lovers,2008-11-19,2008,110,6.5
13944,Passengers,2008-09-26,2008,93,5.5
10188,The Sisterhood of the Traveling Pants 2,2008-08-06,2008,117,6.0
14325,The Express,2008-10-10,2008,130,7.1
14220,Strange Wilderness,2008-02-01,2008,87,4.6
10900,Surveillance,2008-02-08,2008,97,6.0
13972,The Women,2008-09-12,2008,114,4.6
17108,Gong fu guan lan,2008-02-07,2008,100,5.1
15671,Picture This,2008-07-13,2008,92,5.0
16164,Killshot,2008-11-13,2008,95,6.0
13506,ÐÐ´Ð¼Ð¸Ñ€Ð°Ð»ÑŠ,2008-06-06,2008,123,6.7
13954,Alien Raiders,2008-09-21,2008,85,4.9
14326,Nights in Rodanthe,2008-09-26,2008,97,5.7
13160,Over Her Dead Body,2008-02-01,2008,95,5.2
11802,Space Chimps,2008-07-17,2008,81,5.1
13172,The Promotion,2008-06-06,2008,86,5.3
13279,Lakeview Terrace,2008-09-19,2008,110,5.8
17210,Journey to the Edge of the Universe,2008-12-06,2008,91,6.0
10183,Frozen River,2008-08-01,2008,97,6.9
14655,Soul Men,2008-11-07,2008,103,6.2
25329,The Echo,2008-05-25,2008,96,5.7
14422,Birds of America,2008-10-09,2008,85,6.0
10378,Big Buck Bunny,2008-04-10,2008,8,6.5
13613,Day of the Dead,2008-04-08,2008,86,4.7
15262,Boogeyman 3,2008-10-18,2008,94,4.4
15208,Bathory,2008-07-04,2008,141,5.7
14212,Pulse 2: Afterlife,2008-09-30,2008,89,4.6
13489,Lost Boys: The Tribe,2008-07-29,2008,94,4.1
13459,Barbie in 'A Christmas Carol',2008-07-01,2008,76,7.0
14642,20 Years After,2008-01-01,2008,95,2.9
12245,The Oxford Murders,2008-01-18,2008,107,5.8
14613,Next Avengers: Heroes of Tomorrow,2008-09-02,2008,78,6.3
16899,Easy Virtue,2008-01-01,2008,93,6.2
14215,Restraint,2008-08-19,2008,94,6.1
16000,Ben 10: Race Against Time,2008-02-11,2008,67,3.1
14073,Jodhaa Akbar,2008-02-15,2008,213,7.8
8617,Prom Night,2008-04-10,2008,88,5.1
7916,Far Cry,2008-01-01,2008,95,3.1
14476,Clubbed,2008-10-02,2008,95,7.1
13973,Choke,2008-09-26,2008,92,6.1
16350,Vinyan,2008-08-30,2008,96,4.4
13191,"War, Inc.",2008-04-28,2008,106,5.5
13990,The Wackness,2008-07-03,2008,99,6.3
8944,What Just Happened,2008-10-17,2008,104,5.1
13300,Hell Ride,2008-08-08,2008,84,5.7
15801,What Doesn't Kill You,2008-12-12,2008,100,7.0
14728,The Librarian: The Curse of the Judas Chalice,2008-12-07,2008,95,5.7
14556,Pour elle,2008-12-03,2008,96,6.6
8884,Franklyn,2008-10-16,2008,98,5.5
63287,The Poker House,2008-06-20,2008,93,6.2
17314,Pistol Whipped,2008-01-01,2008,96,5.7
14050,Recount,2008-05-28,2008,116,6.2
14423,First Sunday,2008-01-11,2008,96,5.2
1782,Afterwards,2008-10-01,2008,107,5.6
14299,Cadillac Records,2008-12-05,2008,109,6.9
33821,Pinocchio,2008-12-14,2008,179,5.2
16710,Meet the Browns,2008-03-21,2008,100,6.4
16266,2012 Doomsday,2008-02-12,2008,85,2.6
18176,Assassination of a High School President,2008-01-17,2008,93,6.2
13805,Disaster Movie,2008-08-29,2008,87,3.3
14048,Man on Wire,2008-07-25,2008,94,7.6
14771,The Onion Movie,2008-05-31,2008,80,6.0
12412,Miracle at St. Anna,2008-09-15,2008,160,6.3
20036,The Prince & Me 3: A Royal Honeymoon,2008-10-28,2008,92,5.1
18570,"Food, Inc.",2008-09-07,2008,94,7.2
24411,The Shepherd: Border Patrol,2008-03-04,2008,95,5.4
54102,Generation Kill,2008-07-13,2008,470,6.6
13803,Amusement,2008-10-09,2008,85,5.0
13596,My Best Friend's Girl,2008-09-19,2008,101,5.3
8279,Paris,2008-01-19,2008,130,6.3
16342,The Children,2008-12-05,2008,84,6.5
16179,Breathing Room,2008-08-25,2008,89,3.6
10185,The Midnight Meat Train,2008-08-07,2008,98,5.7
14353,Repo! The Genetic Opera,2008-07-18,2008,98,6.5
13256,Mutant Chronicles,2008-08-07,2008,111,5.1
14878,The Objective,2008-04-28,2008,90,5.6
14538,ä¸‰å›½ä¹‹è§é¾™å¸ç”²,2008-04-03,2008,102,6.5
15044,Einstein and Eddington,2008-11-29,2008,90,6.4
14863,Anaconda 3: Offspring,2008-01-01,2008,91,4.4
31216,I Can't Think Straight,2008-06-01,2008,80,6.9
15616,Major Movie Star,2008-11-07,2008,98,5.3
18616,No Man's Land: The Rise of Reeker,2008-05-01,2008,88,4.7
13007,Religulous,2008-10-01,2008,101,6.9
10187,Swing Vote,2008-08-01,2008,120,5.7
13793,Flashbacks of a Fool,2008-10-17,2008,110,6.7
9022,All the Boys Love Mandy Lane,2008-02-15,2008,90,5.5
16971,The Meerkats,2008-01-01,2008,83,6.5
17166,Insanitarium,2008-07-15,2008,89,5.2
13094,Dance of the Dead,2008-10-14,2008,87,6.3
16005,The Lucky Ones,2008-09-26,2008,113,6.1
4204,$5 a Day,2008-01-01,2008,98,5.4
16056,Winged Creatures,2008-06-24,2008,95,5.9
14914,Flash of Genius,2008-09-07,2008,119,5.7
23963,Pontypool,2008-09-06,2008,93,6.5
33035,A Film with Me in It,2008-10-17,2008,89,6.1
60086,Babysitter Wanted,2008-07-16,2008,93,4.7
17171,The Assassination of Jesse James: Death Of An Outlaw,2008-01-01,2008,32,6.8
13107,Henry Poole Is Here,2008-08-15,2008,99,5.8
20268,Ãšltima Parada 174,2008-10-24,2008,108,7.3
8266,Les Femmes de l'ombre,2008-02-08,2008,117,6.9
14940,Gigantic,2008-09-09,2008,99,5.6
10523,W.,2008-10-17,2008,131,5.6
9262,My Mom's New Boyfriend,2008-04-30,2008,97,5.4
14061,The Edge of Love,2008-05-15,2008,110,6.3
15741,Dorothy Mills,2008-08-06,2008,102,6.0
14438,Fireproof,2008-09-26,2008,122,7.5
17334,The Other End of the Line,2008-10-29,2008,106,6.2
14244,Chris Rock: Kill the Messenger,2008-09-27,2008,79,7.8
12890,Smart People,2008-04-11,2008,95,5.5
16061,æ±äº¬æ®‹é…·è­¦å¯Ÿ,2008-10-03,2008,110,5.8
31451,Forever Strong,2008-09-26,2008,112,7.4
8282,L'Heure d'Ã©tÃ©,2008-03-05,2008,100,6.0
8669,Charlie Bartlett,2008-02-22,2008,97,6.4
14539,Kong saan mei yan,2008-02-09,2008,99,5.4
13956,Fly Me to the Moon,2008-08-15,2008,84,4.2
12400,Redbelt,2008-04-07,2008,99,6.4
8929,Johnny Mad Dog,2008-05-20,2008,97,6.5
17631,Pranzo di ferragosto,2008-04-30,2008,75,6.6
10488,Nim's Island,2008-04-03,2008,96,5.5
15641,Vacancy 2: The First Cut,2008-10-24,2008,86,4.7
10289,15 ans et demi,2008-04-30,2008,97,4.9
14871,Make It Happen,2008-08-08,2008,90,5.2
15706,Another Gay Sequel: Gays Gone Wild!,2008-11-06,2008,90,6.1
14248,Igor,2008-09-19,2008,87,5.4
15544,Extreme Movie,2008-12-05,2008,88,3.4
14643,Boot Camp,2008-02-07,2008,99,6.1
19422,Lost in Austen,2008-01-01,2008,184,6.1
13058,Adulthood,2008-06-16,2008,99,6.3
13260,Semi-Pro,2008-02-28,2008,91,5.3
14745,The Haunting of Molly Hartley,2008-10-31,2008,82,4.8
16409,Last Chance Harvey,2008-12-25,2008,92,5.8
13092,How to Lose Friends & Alienate People,2008-10-02,2008,110,6.0
18585,The Ramen Girl,2008-02-02,2008,122,6.4
40925,Dream Boy,2008-10-24,2008,88,5.8
14833,House,2008-11-06,2008,101,4.0
16611,Blackout,2008-05-28,2008,85,5.0
21910,I Sell The Dead,2008-08-07,2008,85,5.3
4627,Krabat,2008-09-07,2008,120,6.4
14660,Solstice,2008-01-01,2008,87,5.7
22007,Train,2008-10-16,2008,94,4.9
16564,Oorlogswinter,2008-11-17,2008,103,6.8
55281,NYC: Tornado Terror,2008-10-04,2008,90,3.5
15749,While She Was Out,2008-10-27,2008,108,4.7
8942,Wendy and Lucy,2008-05-22,2008,80,6.6
3511,The BrÃ¸ken,2008-01-18,2008,88,5.0
13989,24: Redemption,2008-11-23,2008,102,6.8
14255,Pulse 3,2008-12-23,2008,91,4.5
8281,J'ai toujours rÃªvÃ© d'Ãªtre un gangster,2008-01-18,2008,108,7.2
15342,La Fille de Monaco,2008-08-20,2008,95,4.7
20313,John Mayer: Where the Light Is Live in Los Angeles,2008-07-01,2008,164,8.5
13490,Welcome Home Roscoe Jenkins,2008-02-08,2008,114,6.1
22152,Lymelife,2008-09-08,2008,95,5.4
14541,Jeff Dunham: Jeff Dunham's Very Special Christmas Special,2008-11-16,2008,85,6.6
14145,Dark Floors,2008-02-06,2008,85,4.5
15088,The Cutting Edge 3: Chasing the Dream,2008-03-16,2008,90,5.3
14054,Snow Angels,2008-03-07,2008,106,6.9
16346,Center Stage : Turn It Up,2008-10-30,2008,95,6.5
8359,Kit Kittredge: An American Girl,2008-07-02,2008,101,6.4
22371,Minutemen,2008-01-25,2008,98,4.9
19611,Bo chi tung wah,2008-09-25,2008,110,7.0
14070,Ghajini,2008-12-25,2008,183,6.9
168643,XIII,2008-09-24,2008,173,5.4
13692,August,2008-05-16,2008,88,5.9
21182,Young @ Heart,2008-10-02,2008,107,7.3
14301,Dr. Horrible's Sing-Along Blog,2008-07-15,2008,42,7.7
31299,Little Ashes,2008-10-06,2008,112,5.4
19311,$9.99,2008-09-04,2008,78,6.1
19237,Kill Theory,2008-05-14,2008,82,5.6
14467,Jaane Tu... Ya Jaane Na,2008-07-04,2008,155,6.4
15511,VeggieTales: The Pirates Who Don't Do Anything,2008-01-11,2008,85,5.8
63315,The Hottie & The Nottie,2008-02-08,2008,91,3.2
29751,Batman Unmasked: The Psychology of the Dark Knight,2008-07-15,2008,45,8.0
18911,Tomb Raider: Ascension,2008-01-01,2008,60,5.3
20181,Tunnel Rats,2008-05-31,2008,92,4.0
15126,Eldorado,2008-06-04,2008,85,5.4
14765,MR 73,2008-01-01,2008,125,6.2
8926,Afterschool,2008-05-18,2008,122,5.1
22600,Jerusalema,2008-02-11,2008,120,6.0
13200,Red,2008-10-07,2008,90,6.3
63193,Front of the Class,2008-01-01,2008,95,7.8
16450,Hero Wanted,2008-03-28,2008,95,5.2
16921,Autopsy,2008-08-24,2008,84,4.5
13996,Bottle Shock,2008-08-06,2008,110,6.4
15465,Bouquet final,2008-11-05,2008,101,5.4
14452,Kill Switch,2008-10-06,2008,96,4.7
14859,Keith,2008-09-13,2008,93,7.1
12621,Hamlet 2,2008-01-21,2008,92,5.8
15531,Get Smart's Bruce and Lloyd Out of Control,2008-07-01,2008,71,5.4
24330,Seventh Moon,2008-09-20,2008,87,4.1
26901,"Otto; or, Up with Dead People",2008-01-19,2008,94,5.0
15457,Faubourg 36,2008-09-24,2008,120,5.3
14575,The Crew,2008-10-01,2008,117,6.2
13429,Donkey Punch,2008-07-18,2008,99,4.0
26010,Long nga,2008-12-05,2008,89,6.2
16867,Gardens of the Night,2008-11-21,2008,110,6.4
16919,Global Metal,2008-06-20,2008,93,7.1
15991,Bad Biology,2008-02-08,2008,84,4.9
7351,Julia,2008-02-09,2008,138,7.1
12179,Where in the World Is Osama Bin Laden?,2008-01-21,2008,93,5.9
15011,Red Mist,2008-08-22,2008,98,4.8
13003,Gonzo: The Life and Work of Dr. Hunter S. Thompson,2008-07-04,2008,120,6.9
15467,Kismat Konnection,2008-07-18,2008,153,5.8
16277,La JournÃ©e de la jupe,2008-11-09,2008,88,7.2
16279,The Great Buck Howard,2008-01-18,2008,87,5.9
54330,ì•„ê¸°ì™€ ë‚˜,2008-08-13,2008,96,6.1
8747,The Black Balloon,2008-03-08,2008,97,6.8
18089,Miss Austen Regrets,2008-02-03,2008,90,5.1
15435,Comme les autres,2008-12-18,2008,90,5.0
53955,Parlami D'Amore,2008-02-14,2008,109,5.1
20382,Visioneers,2008-06-12,2008,90,5.7
36131,Tropic Thunder: Rain of Madness,2008-08-26,2008,30,6.9
43727,Jolene,2008-06-13,2008,121,6.3
19658,Race,2008-03-20,2008,161,5.7
7944,Shine a Light,2008-02-07,2008,122,6.9
9736,Deux jours Ã  tuer,2008-04-30,2008,85,6.8
317190,Doctor Who: The Next Doctor,2008-12-25,2008,60,6.8
20764,Sleep Dealer,2008-12-10,2008,90,5.8
53214,Signs,2008-03-10,2008,12,7.5
24133,One-Eyed Monster,2008-11-11,2008,84,5.1
26018,Food Matters,2008-01-01,2008,80,7.0
12683,Alone in the Dark 2,2008-09-01,2008,88,3.2
22556,The Yellow Handkerchief,2008-12-17,2008,102,6.6
15365,Witless Protection,2008-02-22,2008,97,4.4
140656,MamÃ¡,2008-10-07,2008,3,6.0
20033,Mulligans,2008-01-01,2008,92,5.6
8899,Le Silence de Lorna,2008-08-27,2008,105,6.3
19222,Parasomnia,2008-10-17,2008,103,4.6
20529,Sita Sings the Blues,2008-02-11,2008,82,6.3
15942,Go Fast,2008-10-01,2008,90,5.4
13636,Bigger Stronger Faster*,2008-05-30,2008,105,6.8
23190,Life After People,2008-01-21,2008,94,6.9
36124,Until the Light Takes Us,2008-01-01,2008,93,6.5
13797,Feast II: Sloppy Seconds,2008-10-07,2008,97,5.1
32579,La Misma Luna,2008-03-20,2008,106,7.3
34482,The Clique,2008-11-11,2008,87,5.7
15584,Dear Zachary: A Letter to a Son About His Father,2008-10-31,2008,95,8.3
23174,It's Alive,2008-08-15,2008,80,4.2
16999,Fire and Ice: The Dragon Chronicles,2008-09-18,2008,84,4.6
20034,Hush,2008-08-13,2008,91,5.3
17630,Vilaine,2008-11-12,2008,93,5.5
26233,April Fool's Day,2008-03-25,2008,91,4.1
11115,Deal,2008-01-29,2008,85,5.0
19116,Asylum,2008-03-20,2008,93,3.5
14847,Miss Conception,2008-02-08,2008,104,4.6
12410,Good,2008-12-11,2008,96,6.4
13578,Harold,2008-07-13,2008,90,4.6
19197,Mum & Dad,2008-08-22,2008,84,6.3
15705,Incendiary,2008-01-20,2008,113,5.3
33871,"Merry Christmas, Drake and Josh",2008-12-05,2008,94,5.8
30969,Louis C.K.: Chewed Up,2008-10-01,2008,60,7.8
176297,Dead Set,2008-10-27,2008,141,5.8
15846,The Burrowers,2008-09-09,2008,96,5.5
